0:clean-shaker left right shaker1
1:clean-shaker right left shaker1
2:clean-shot shot1 cocktail1 left right
3:clean-shot shot1 cocktail1 right left
4:clean-shot shot1 cocktail2 left right
5:clean-shot shot1 cocktail2 right left
6:clean-shot shot1 ingredient1 left right
7:clean-shot shot1 ingredient1 right left
8:clean-shot shot1 ingredient2 left right
9:clean-shot shot1 ingredient2 right left
10:clean-shot shot1 ingredient3 left right
11:clean-shot shot1 ingredient3 right left
12:clean-shot shot1 ingredient4 left right
13:clean-shot shot1 ingredient4 right left
14:clean-shot shot2 cocktail1 left right
15:clean-shot shot2 cocktail1 right left
16:clean-shot shot2 cocktail2 left right
17:clean-shot shot2 cocktail2 right left
18:clean-shot shot2 ingredient1 left right
19:clean-shot shot2 ingredient1 right left
20:clean-shot shot2 ingredient2 left right
21:clean-shot shot2 ingredient2 right left
22:clean-shot shot2 ingredient3 left right
23:clean-shot shot2 ingredient3 right left
24:clean-shot shot2 ingredient4 left right
25:clean-shot shot2 ingredient4 right left
26:empty-shaker left shaker1 cocktail1 l0 l0
27:empty-shaker left shaker1 cocktail1 l1 l0
28:empty-shaker left shaker1 cocktail1 l2 l0
29:empty-shaker left shaker1 cocktail2 l0 l0
30:empty-shaker left shaker1 cocktail2 l1 l0
31:empty-shaker left shaker1 cocktail2 l2 l0
32:empty-shaker right shaker1 cocktail1 l0 l0
33:empty-shaker right shaker1 cocktail1 l1 l0
34:empty-shaker right shaker1 cocktail1 l2 l0
35:empty-shaker right shaker1 cocktail2 l0 l0
36:empty-shaker right shaker1 cocktail2 l1 l0
37:empty-shaker right shaker1 cocktail2 l2 l0
38:empty-shot left shot1 cocktail1
39:empty-shot left shot1 cocktail2
40:empty-shot left shot1 ingredient1
41:empty-shot left shot1 ingredient2
42:empty-shot left shot1 ingredient3
43:empty-shot left shot1 ingredient4
44:empty-shot left shot2 cocktail1
45:empty-shot left shot2 cocktail2
46:empty-shot left shot2 ingredient1
47:empty-shot left shot2 ingredient2
48:empty-shot left shot2 ingredient3
49:empty-shot left shot2 ingredient4
50:empty-shot right shot1 cocktail1
51:empty-shot right shot1 cocktail2
52:empty-shot right shot1 ingredient1
53:empty-shot right shot1 ingredient2
54:empty-shot right shot1 ingredient3
55:empty-shot right shot1 ingredient4
56:empty-shot right shot2 cocktail1
57:empty-shot right shot2 cocktail2
58:empty-shot right shot2 ingredient1
59:empty-shot right shot2 ingredient2
60:empty-shot right shot2 ingredient3
61:empty-shot right shot2 ingredient4
62:fill-shot shot1 ingredient1 left right dispenser1
63:fill-shot shot1 ingredient1 right left dispenser1
64:fill-shot shot1 ingredient2 left right dispenser2
65:fill-shot shot1 ingredient2 right left dispenser2
66:fill-shot shot1 ingredient3 left right dispenser3
67:fill-shot shot1 ingredient3 right left dispenser3
68:fill-shot shot1 ingredient4 left right dispenser4
69:fill-shot shot1 ingredient4 right left dispenser4
70:fill-shot shot2 ingredient1 left right dispenser1
71:fill-shot shot2 ingredient1 right left dispenser1
72:fill-shot shot2 ingredient2 left right dispenser2
73:fill-shot shot2 ingredient2 right left dispenser2
74:fill-shot shot2 ingredient3 left right dispenser3
75:fill-shot shot2 ingredient3 right left dispenser3
76:fill-shot shot2 ingredient4 left right dispenser4
77:fill-shot shot2 ingredient4 right left dispenser4
78:grasp left shaker1
79:grasp left shot1
80:grasp left shot2
81:grasp right shaker1
82:grasp right shot1
83:grasp right shot2
84:leave left shaker1
85:leave left shot1
86:leave left shot2
87:leave right shaker1
88:leave right shot1
89:leave right shot2
90:pour-shaker-to-shot cocktail1 shot1 left shaker1 l1 l0
91:pour-shaker-to-shot cocktail1 shot1 left shaker1 l2 l1
92:pour-shaker-to-shot cocktail1 shot1 right shaker1 l1 l0
93:pour-shaker-to-shot cocktail1 shot1 right shaker1 l2 l1
94:pour-shaker-to-shot cocktail1 shot2 left shaker1 l1 l0
95:pour-shaker-to-shot cocktail1 shot2 left shaker1 l2 l1
96:pour-shaker-to-shot cocktail1 shot2 right shaker1 l1 l0
97:pour-shaker-to-shot cocktail1 shot2 right shaker1 l2 l1
98:pour-shaker-to-shot cocktail2 shot1 left shaker1 l1 l0
99:pour-shaker-to-shot cocktail2 shot1 left shaker1 l2 l1
100:pour-shaker-to-shot cocktail2 shot1 right shaker1 l1 l0
101:pour-shaker-to-shot cocktail2 shot1 right shaker1 l2 l1
102:pour-shaker-to-shot cocktail2 shot2 left shaker1 l1 l0
103:pour-shaker-to-shot cocktail2 shot2 left shaker1 l2 l1
104:pour-shaker-to-shot cocktail2 shot2 right shaker1 l1 l0
105:pour-shaker-to-shot cocktail2 shot2 right shaker1 l2 l1
106:pour-shaker-to-shot ingredient1 shot1 left shaker1 l1 l0
107:pour-shaker-to-shot ingredient1 shot1 left shaker1 l2 l1
108:pour-shaker-to-shot ingredient1 shot1 right shaker1 l1 l0
109:pour-shaker-to-shot ingredient1 shot1 right shaker1 l2 l1
110:pour-shaker-to-shot ingredient1 shot2 left shaker1 l1 l0
111:pour-shaker-to-shot ingredient1 shot2 left shaker1 l2 l1
112:pour-shaker-to-shot ingredient1 shot2 right shaker1 l1 l0
113:pour-shaker-to-shot ingredient1 shot2 right shaker1 l2 l1
114:pour-shaker-to-shot ingredient2 shot1 left shaker1 l1 l0
115:pour-shaker-to-shot ingredient2 shot1 left shaker1 l2 l1
116:pour-shaker-to-shot ingredient2 shot1 right shaker1 l1 l0
117:pour-shaker-to-shot ingredient2 shot1 right shaker1 l2 l1
118:pour-shaker-to-shot ingredient2 shot2 left shaker1 l1 l0
119:pour-shaker-to-shot ingredient2 shot2 left shaker1 l2 l1
120:pour-shaker-to-shot ingredient2 shot2 right shaker1 l1 l0
121:pour-shaker-to-shot ingredient2 shot2 right shaker1 l2 l1
122:pour-shaker-to-shot ingredient3 shot1 left shaker1 l1 l0
123:pour-shaker-to-shot ingredient3 shot1 left shaker1 l2 l1
124:pour-shaker-to-shot ingredient3 shot1 right shaker1 l1 l0
125:pour-shaker-to-shot ingredient3 shot1 right shaker1 l2 l1
126:pour-shaker-to-shot ingredient3 shot2 left shaker1 l1 l0
127:pour-shaker-to-shot ingredient3 shot2 left shaker1 l2 l1
128:pour-shaker-to-shot ingredient3 shot2 right shaker1 l1 l0
129:pour-shaker-to-shot ingredient3 shot2 right shaker1 l2 l1
130:pour-shaker-to-shot ingredient4 shot1 left shaker1 l1 l0
131:pour-shaker-to-shot ingredient4 shot1 left shaker1 l2 l1
132:pour-shaker-to-shot ingredient4 shot1 right shaker1 l1 l0
133:pour-shaker-to-shot ingredient4 shot1 right shaker1 l2 l1
134:pour-shaker-to-shot ingredient4 shot2 left shaker1 l1 l0
135:pour-shaker-to-shot ingredient4 shot2 left shaker1 l2 l1
136:pour-shaker-to-shot ingredient4 shot2 right shaker1 l1 l0
137:pour-shaker-to-shot ingredient4 shot2 right shaker1 l2 l1
138:pour-shot-to-clean-shaker shot1 ingredient1 shaker1 left l0 l1
139:pour-shot-to-clean-shaker shot1 ingredient1 shaker1 left l1 l2
140:pour-shot-to-clean-shaker shot1 ingredient1 shaker1 right l0 l1
141:pour-shot-to-clean-shaker shot1 ingredient1 shaker1 right l1 l2
142:pour-shot-to-clean-shaker shot1 ingredient2 shaker1 left l0 l1
143:pour-shot-to-clean-shaker shot1 ingredient2 shaker1 left l1 l2
144:pour-shot-to-clean-shaker shot1 ingredient2 shaker1 right l0 l1
145:pour-shot-to-clean-shaker shot1 ingredient2 shaker1 right l1 l2
146:pour-shot-to-clean-shaker shot1 ingredient3 shaker1 left l0 l1
147:pour-shot-to-clean-shaker shot1 ingredient3 shaker1 left l1 l2
148:pour-shot-to-clean-shaker shot1 ingredient3 shaker1 right l0 l1
149:pour-shot-to-clean-shaker shot1 ingredient3 shaker1 right l1 l2
150:pour-shot-to-clean-shaker shot1 ingredient4 shaker1 left l0 l1
151:pour-shot-to-clean-shaker shot1 ingredient4 shaker1 left l1 l2
152:pour-shot-to-clean-shaker shot1 ingredient4 shaker1 right l0 l1
153:pour-shot-to-clean-shaker shot1 ingredient4 shaker1 right l1 l2
154:pour-shot-to-clean-shaker shot2 ingredient1 shaker1 left l0 l1
155:pour-shot-to-clean-shaker shot2 ingredient1 shaker1 left l1 l2
156:pour-shot-to-clean-shaker shot2 ingredient1 shaker1 right l0 l1
157:pour-shot-to-clean-shaker shot2 ingredient1 shaker1 right l1 l2
158:pour-shot-to-clean-shaker shot2 ingredient2 shaker1 left l0 l1
159:pour-shot-to-clean-shaker shot2 ingredient2 shaker1 left l1 l2
160:pour-shot-to-clean-shaker shot2 ingredient2 shaker1 right l0 l1
161:pour-shot-to-clean-shaker shot2 ingredient2 shaker1 right l1 l2
162:pour-shot-to-clean-shaker shot2 ingredient3 shaker1 left l0 l1
163:pour-shot-to-clean-shaker shot2 ingredient3 shaker1 left l1 l2
164:pour-shot-to-clean-shaker shot2 ingredient3 shaker1 right l0 l1
165:pour-shot-to-clean-shaker shot2 ingredient3 shaker1 right l1 l2
166:pour-shot-to-clean-shaker shot2 ingredient4 shaker1 left l0 l1
167:pour-shot-to-clean-shaker shot2 ingredient4 shaker1 left l1 l2
168:pour-shot-to-clean-shaker shot2 ingredient4 shaker1 right l0 l1
169:pour-shot-to-clean-shaker shot2 ingredient4 shaker1 right l1 l2
170:pour-shot-to-used-shaker shot1 ingredient1 shaker1 left l0 l1
171:pour-shot-to-used-shaker shot1 ingredient1 shaker1 left l1 l2
172:pour-shot-to-used-shaker shot1 ingredient1 shaker1 right l0 l1
173:pour-shot-to-used-shaker shot1 ingredient1 shaker1 right l1 l2
174:pour-shot-to-used-shaker shot1 ingredient2 shaker1 left l0 l1
175:pour-shot-to-used-shaker shot1 ingredient2 shaker1 left l1 l2
176:pour-shot-to-used-shaker shot1 ingredient2 shaker1 right l0 l1
177:pour-shot-to-used-shaker shot1 ingredient2 shaker1 right l1 l2
178:pour-shot-to-used-shaker shot1 ingredient3 shaker1 left l0 l1
179:pour-shot-to-used-shaker shot1 ingredient3 shaker1 left l1 l2
180:pour-shot-to-used-shaker shot1 ingredient3 shaker1 right l0 l1
181:pour-shot-to-used-shaker shot1 ingredient3 shaker1 right l1 l2
182:pour-shot-to-used-shaker shot1 ingredient4 shaker1 left l0 l1
183:pour-shot-to-used-shaker shot1 ingredient4 shaker1 left l1 l2
184:pour-shot-to-used-shaker shot1 ingredient4 shaker1 right l0 l1
185:pour-shot-to-used-shaker shot1 ingredient4 shaker1 right l1 l2
186:pour-shot-to-used-shaker shot2 ingredient1 shaker1 left l0 l1
187:pour-shot-to-used-shaker shot2 ingredient1 shaker1 left l1 l2
188:pour-shot-to-used-shaker shot2 ingredient1 shaker1 right l0 l1
