source,destination
61,162
57,155
15,30
4,9
41,122
25,50
47,135
5,10
36,80
12,25
39,106
37,88
22,44
40,114
11,23
29,59
48,136
13,26
19,39
45,131
3,6
18,37
36,73
55,150
2,4
20,40
37,90
9,19
26,53
39,108
40,116
46,132
52,145
10,20
6,13
27,54
16,33
34,69
53,146
36,75
42,125
0,0
37,83
39,110
43,126
40,118
23,47
60,160
49,139
7,14
30,61
36,77
38,96
39,103
37,85
56,153
14,28
32,64
21,43
1,3
40,120
58,156
28,57
47,134
38,98
54,149
12,24
39,105
37,87
40,113
44,129
51,143
35,71
61,163
19,38
45,130
5,11
38,100
26,52
33,67
40,115
52,144
59,159
17,34
34,68
3,7
38,93
24,48
50,140
10,21
31,62
57,154
4,8
38,95
36,79
21,42
43,127
1,2
8,17
11,22
29,58
28,56
15,31
38,97
18,36
36,72
41,123
25,51
32,65
36,81
44,128
39,107
35,70
37,89
9,18
22,45
48,137
6,12
13,27
58,157
16,32
38,99
36,74
42,124
33,66
55,151
37,82
2,5
20,41
37,91
39,109
59,158
40,117
23,46
46,133
49,138
38,92
27,55
38,101
30,60
36,76
53,147
0,1
39,102
37,84
56,152
39,111
17,35
40,119
60,161
7,15
38,94
24,49
36,78
54,148
50,141
39,104
8,16
37,86
14,29
40,112
51,142
40,121
31,63
