source,destination
51,105
15,30
58,184
4,9
64,197
53,142
52,122
25,50
53,151
5,10
12,25
54,159
22,44
54,168
65,198
11,23
29,59
54,177
50,100
13,26
55,178
19,39
3,6
18,37
36,73
53,144
61,191
53,153
2,4
20,40
54,161
9,19
26,53
54,170
10,20
43,87
6,13
68,205
27,54
16,33
34,69
59,187
53,146
37,74
0,0
53,155
54,163
52,138
54,172
23,47
41,83
66,201
44,88
7,14
56,181
30,61
48,97
51,114
53,148
14,28
32,64
52,131
21,43
54,165
1,3
57,182
42,84
39,78
64,196
28,57
46,93
51,107
53,141
71,211
51,116
49,98
12,24
52,124
52,133
35,71
19,38
62,192
51,109
53,143
51,118
5,11
52,126
54,160
26,52
69,206
33,67
52,135
17,34
50,101
55,179
34,68
51,102
40,81
3,7
51,111
51,120
24,48
67,202
52,128
53,157
52,137
41,82
47,95
10,21
54,174
31,62
56,180
38,77
63,195
51,104
48,96
51,113
4,8
37,75
52,121
60,189
53,150
52,130
21,42
1,2
45,91
52,139
8,17
70,209
54,167
11,22
29,58
44,89
54,176
28,56
46,92
51,106
71,210
15,31
51,115
58,185
18,36
36,72
52,123
25,51
32,65
52,132
53,152
61,190
35,70
9,18
42,85
22,45
54,169
65,199
43,86
6,12
39,79
68,204
13,27
51,108
51,117
16,32
49,99
59,186
53,145
52,125
53,154
33,66
52,134
2,5
20,41
54,162
54,171
23,46
66,200
62,193
40,80
51,110
27,55
51,119
30,60
52,127
53,147
0,1
52,136
53,156
69,207
47,94
54,164
17,35
54,173
38,76
63,194
51,103
7,15
51,112
53,140
60,188
24,49
67,203
53,149
52,129
45,90
53,158
8,16
70,208
14,29
54,166
57,183
54,175
31,63
