source,destination,type_pre_eff,type_eff_eff,label
9,23,1,1,0
13,23,1,0,0
12,20,1,0,0
5,20,1,1,0
12,17,1,0,1
6,17,1,1,1
2,16,1,1,0
11,16,1,0,0
11,15,1,0,0
3,15,1,1,0
1,14,1,1,0
10,14,1,0,0
8,9,1,1,0
9,8,1,1,0
7,5,1,1,0
5,7,1,1,0
6,7,1,1,1
7,6,1,1,1
4,2,1,1,0
2,4,1,1,0
4,3,1,1,0
3,4,1,1,0
1,0,1,1,0
0,1,1,1,0
8,23,1,1,0
23,8,0,1,0
23,9,0,1,0
20,7,0,1,0
20,5,0,1,0
7,20,1,1,0
17,6,0,1,1
17,7,0,1,1
7,17,1,1,1
4,16,1,1,0
16,4,0,1,0
16,2,0,1,0
4,15,1,1,0
15,4,0,1,0
15,3,0,1,0
14,1,0,1,0
14,0,0,1,0
0,14,1,1,0
9,25,1,0,0
23,25,1,0,0
13,25,1,0,0
13,24,1,0,0
23,24,1,0,0
9,24,1,0,0
17,19,1,0,1
6,19,1,0,1
12,19,1,0,1
12,25,1,0,1
17,25,1,0,1
6,25,1,0,1
20,22,1,0,0
12,22,1,0,1
5,22,1,0,0
17,22,1,0,1
6,22,1,0,1
17,18,1,0,1
12,18,1,0,1
6,18,1,0,1
20,21,1,0,0
5,21,1,0,0
12,21,1,0,1
17,21,1,0,1
6,21,1,0,1
17,24,1,0,1
12,24,1,0,1
6,24,1,0,1
2,19,1,0,0
11,19,1,0,0
16,19,1,0,0
15,19,1,0,0
3,19,1,0,0
2,22,1,0,0
16,22,1,0,0
11,22,1,0,0
11,18,1,0,0
2,18,1,0,0
16,18,1,0,0
15,18,1,0,0
3,18,1,0,0
11,21,1,0,0
2,21,1,0,0
16,21,1,0,0
10,19,1,0,0
1,19,1,0,0
14,19,1,0,0
1,18,1,0,0
10,18,1,0,0
14,18,1,0,0
