0:calibrate rover0 camera1 objective0 waypoint0
1:calibrate rover1 camera0 objective0 waypoint0
2:communicate_image_data rover0 general objective0 low_res waypoint0 waypoint1
3:communicate_image_data rover0 general objective1 low_res waypoint0 waypoint1
4:communicate_image_data rover0 general objective2 low_res waypoint0 waypoint1
5:communicate_image_data rover1 general objective0 colour waypoint0 waypoint1
6:communicate_image_data rover1 general objective0 low_res waypoint0 waypoint1
7:communicate_image_data rover1 general objective1 colour waypoint0 waypoint1
8:communicate_image_data rover1 general objective1 low_res waypoint0 waypoint1
9:communicate_image_data rover1 general objective2 colour waypoint0 waypoint1
10:communicate_image_data rover1 general objective2 low_res waypoint0 waypoint1
11:communicate_rock_data rover0 general waypoint1 waypoint0 waypoint1
12:communicate_soil_data rover1 general waypoint0 waypoint0 waypoint1
13:drop rover0 rover0store
14:drop rover1 rover1store
15:navigate rover0 waypoint0 waypoint1
16:navigate rover0 waypoint1 waypoint0
17:navigate rover1 waypoint0 waypoint1
18:navigate rover1 waypoint1 waypoint0
19:sample_rock rover0 rover0store waypoint1
20:sample_soil rover1 rover1store waypoint0
21:take_image rover0 waypoint0 objective0 camera1 low_res
22:take_image rover0 waypoint0 objective1 camera1 low_res
23:take_image rover0 waypoint0 objective2 camera1 low_res
24:take_image rover0 waypoint1 objective2 camera1 low_res
25:take_image rover1 waypoint0 objective0 camera0 colour
26:take_image rover1 waypoint0 objective0 camera0 low_res
27:take_image rover1 waypoint0 objective1 camera0 colour
28:take_image rover1 waypoint0 objective1 camera0 low_res
29:take_image rover1 waypoint0 objective2 camera0 colour
30:take_image rover1 waypoint0 objective2 camera0 low_res
31:take_image rover1 waypoint1 objective2 camera0 colour
32:take_image rover1 waypoint1 objective2 camera0 low_res
