source,destination
33,91
15,30
4,9
25,50
5,10
12,25
34,92
22,44
11,23
29,59
32,76
32,85
31,65
13,26
19,39
3,6
18,37
2,4
20,40
9,19
26,53
37,99
32,78
10,20
32,87
6,13
27,54
16,33
0,0
23,47
32,80
32,89
7,14
35,94
31,72
30,61
14,28
21,43
1,3
32,82
33,90
28,57
31,74
12,24
32,84
19,38
31,67
5,11
26,52
32,77
17,34
31,69
3,7
24,48
10,21
31,62
31,71
4,8
21,42
1,2
8,17
36,97
11,22
29,58
31,64
28,56
31,73
15,31
18,36
25,51
34,93
9,18
22,45
37,98
32,86
31,66
6,12
13,27
31,75
16,32
2,5
20,41
23,46
32,79
32,88
31,68
27,55
30,60
0,1
17,35
32,81
31,70
7,15
35,95
24,49
8,16
14,29
36,96
32,83
31,63
