source,destination
66,158
35,97
10,43
53,133
56,138
19,64
73,172
2,11
60,147
26,78
77,181
33,93
80,186
11,44
17,60
50,127
3,15
71,168
34,94
51,128
4,23
40,107
1,8
24,74
57,141
78,182
41,108
47,121
11,46
31,88
0,0
3,17
38,103
64,155
48,122
37,101
21,68
8,34
45,117
10,40
55,136
29,84
44,115
62,151
0,2
3,19
28,82
46,118
5,25
52,131
15,57
12,49
18,62
36,98
69,165
25,77
32,91
8,36
35,96
10,42
53,132
42,111
22,71
6,29
63,152
43,112
76,179
39,105
4,20
13,53
60,146
1,5
16,58
49,125
67,161
2,13
70,166
33,92
9,37
20,67
23,72
56,139
74,175
4,22
40,106
58,142
27,81
1,7
30,86
9,39
47,120
65,156
54,135
11,45
17,61
3,16
75,176
7,32
38,102
51,129
4,24
72,170
1,9
61,149
79,185
24,75
45,116
14,55
11,47
68,163
31,89
3,18
52,130
15,56
59,145
0,4
2,10
5,27
25,76
8,35
12,51
77,180
22,70
66,159
29,85
6,28
50,126
13,52
19,65
67,160
73,173
2,12
18,63
36,99
57,140
20,66
26,79
74,174
6,30
63,153
80,187
43,113
4,21
64,154
27,80
71,169
1,6
16,59
34,95
2,14
37,100
70,167
9,38
54,134
78,183
23,73
41,109
7,31
44,114
62,150
58,143
0,1
61,148
79,184
30,87
48,123
12,48
69,164
14,54
32,90
65,157
21,69
10,41
68,162
42,110
75,177
7,33
55,137
59,144
0,3
39,104
72,171
76,178
28,83
46,119
5,26
49,124
12,50
