source,destination,type_pre_eff,type_eff_eff,label
7,16,True,False,False
2,16,True,True,False
7,10,True,False,True
3,10,True,True,True
4,9,True,True,False
7,9,True,False,False
1,8,True,True,False
6,8,True,False,False
2,5,True,True,False
5,2,True,True,False
3,5,True,True,True
5,3,True,True,True
4,5,True,True,False
5,4,True,True,False
1,0,True,True,False
0,1,True,True,False
16,2,False,True,False
16,5,False,True,False
5,16,True,True,False
5,10,True,True,True
10,3,False,True,True
10,5,False,True,True
9,4,False,True,False
9,5,False,True,False
5,9,True,True,False
8,1,False,True,False
8,0,False,True,False
0,8,True,True,False
10,15,True,False,True
7,15,True,False,True
3,15,True,False,True
9,15,True,False,False
4,15,True,False,False
10,14,True,False,True
3,14,True,False,True
7,14,True,False,True
9,14,True,False,False
4,14,True,False,False
7,13,True,False,True
10,13,True,False,True
3,13,True,False,True
7,18,True,False,True
2,18,True,False,False
16,18,True,False,False
10,18,True,False,True
3,18,True,False,True
10,12,True,False,True
7,12,True,False,True
3,12,True,False,True
4,12,True,False,False
9,12,True,False,False
7,11,True,False,True
10,11,True,False,True
3,11,True,False,True
9,11,True,False,False
4,11,True,False,False
7,17,True,False,True
2,17,True,False,False
16,17,True,False,False
10,17,True,False,True
3,17,True,False,True
1,18,True,False,False
6,18,True,False,False
8,18,True,False,False
1,17,True,False,False
8,17,True,False,False
6,17,True,False,False
