source,destination,type_pre_eff,type_eff_eff,label
2,39,0,1,1
2,13,0,1,1
39,2,0,1,1
39,13,0,1,1
13,2,1,1,1
13,39,1,1,1
4,32,1,1,1
32,4,0,1,1
33,5,0,1,1
5,33,1,1,1
1,11,0,1,1
1,37,0,1,1
11,1,1,1,1
11,37,1,1,1
37,1,0,1,1
37,11,0,1,1
38,0,0,1,1
38,12,0,1,1
0,38,0,1,1
0,12,0,1,1
12,38,1,1,1
12,0,1,1,1
8,3,1,1,1
8,34,1,1,1
3,8,0,1,1
3,34,0,1,1
34,8,0,1,1
34,3,0,1,1
35,9,0,1,1
9,35,1,1,1
36,10,0,1,1
10,36,1,1,1
104,31,1,1,1
104,40,1,1,1
104,112,1,1,1
59,31,1,1,1
59,40,1,1,1
59,112,1,1,1
31,40,1,1,1
31,112,1,1,1
40,31,0,1,1
40,112,0,1,1
112,31,1,1,1
112,40,1,1,1
104,57,1,1,1
104,58,1,1,1
59,57,1,1,1
59,58,1,1,1
57,58,1,1,1
57,112,1,1,1
58,57,0,1,1
58,112,0,1,1
112,57,1,1,1
112,58,1,1,1
104,32,1,1,1
104,41,1,1,1
59,32,1,1,1
59,41,1,1,1
32,41,1,1,1
32,112,1,1,1
41,32,0,1,1
41,112,0,1,1
112,32,1,1,1
112,41,1,1,1
104,50,1,1,1
104,49,1,1,1
59,50,1,1,1
59,49,1,1,1
50,49,0,1,1
50,112,0,1,1
49,50,1,1,1
49,112,1,1,1
112,50,1,1,1
112,49,1,1,1
104,33,1,1,1
104,42,1,1,1
59,33,1,1,1
59,42,1,1,1
33,42,1,1,1
33,112,1,1,1
42,33,0,1,1
42,112,0,1,1
112,33,1,1,1
112,42,1,1,1
104,52,1,1,0
104,51,1,1,0
59,52,1,1,0
59,51,1,1,0
52,51,0,1,0
52,112,0,1,0
51,52,1,1,0
51,112,1,1,0
112,52,1,1,0
112,51,1,1,0
104,48,1,1,1
104,39,1,1,1
59,48,1,1,1
59,39,1,1,1
48,39,0,1,1
48,112,0,1,1
39,48,1,1,1
39,112,1,1,1
112,48,1,1,1
112,39,1,1,1
104,46,1,1,1
104,37,1,1,1
59,46,1,1,1
59,37,1,1,1
46,37,0,1,1
46,112,0,1,1
37,46,1,1,1
37,112,1,1,1
112,46,1,1,1
112,37,1,1,1
104,47,1,1,1
104,38,1,1,1
59,47,1,1,1
59,38,1,1,1
112,47,1,1,1
112,38,1,1,1
47,112,0,1,1
47,38,0,1,1
38,112,1,1,1
38,47,1,1,1
104,54,1,1,1
104,53,1,1,1
59,54,1,1,1
59,53,1,1,1
54,53,0,1,1
54,112,0,1,1
53,54,1,1,1
53,112,1,1,1
112,54,1,1,1
112,53,1,1,1
104,34,1,1,1
104,43,1,1,1
59,34,1,1,1
59,43,1,1,1
34,43,1,1,1
34,112,1,1,1
43,34,0,1,1
43,112,0,1,1
112,34,1,1,1
112,43,1,1,1
104,44,1,1,1
104,35,1,1,1
59,44,1,1,1
59,35,1,1,1
44,35,0,1,1
44,112,0,1,1
35,44,1,1,1
35,112,1,1,1
112,44,1,1,1
112,35,1,1,1
104,56,1,1,1
104,55,1,1,1
59,56,1,1,1
59,55,1,1,1
56,55,0,1,1
56,112,0,1,1
55,56,1,1,1
55,112,1,1,1
112,56,1,1,1
112,55,1,1,1
104,45,1,1,1
104,36,1,1,1
59,45,1,1,1
59,36,1,1,1
45,36,0,1,1
45,112,0,1,1
36,45,1,1,1
36,112,1,1,1
112,45,1,1,1
112,36,1,1,1
104,59,1,1,1
112,104,1,1,1
112,59,1,1,1
59,104,1,1,1
31,104,1,1,0
31,59,1,1,0
40,104,0,1,0
40,59,0,1,0
58,104,0,1,0
58,59,0,1,0
57,104,1,1,0
57,59,1,1,0
32,104,1,1,0
32,59,1,1,0
41,104,0,1,0
41,59,0,1,0
50,104,0,1,0
50,59,0,1,0
49,104,1,1,0
49,59,1,1,0
33,104,1,1,1
33,59,1,1,1
42,104,0,1,1
42,59,0,1,1
52,104,0,1,0
52,59,0,1,0
51,104,1,1,0
51,59,1,1,0
39,104,1,1,0
39,59,1,1,0
48,104,0,1,0
48,59,0,1,0
37,104,1,1,0
37,59,1,1,0
46,104,0,1,0
46,59,0,1,0
38,104,1,1,0
38,59,1,1,0
47,104,0,1,0
47,59,0,1,0
54,104,0,1,0
54,59,0,1,0
53,104,1,1,0
53,59,1,1,0
43,104,0,1,0
43,59,0,1,0
34,104,1,1,0
34,59,1,1,0
44,104,0,1,0
44,59,0,1,0
35,104,1,1,0
35,59,1,1,0
56,104,0,1,0
56,59,0,1,0
55,104,1,1,0
55,59,1,1,0
36,104,1,1,0
36,59,1,1,0
45,104,0,1,0
45,59,0,1,0
87,76,0,1,1
87,103,0,1,1
87,111,0,1,1
87,108,0,1,1
87,63,0,1,1
87,60,0,1,1
87,96,0,1,1
87,101,0,1,1
87,99,0,1,1
87,40,0,1,1
87,83,0,1,1
87,13,0,1,1
87,61,0,1,1
87,62,0,1,1
87,90,0,1,1
76,87,0,1,1
76,103,0,1,1
76,111,0,1,1
76,108,0,1,1
76,63,0,1,1
76,60,0,1,1
76,96,0,1,1
76,101,0,1,1
76,99,0,1,1
76,40,0,1,1
76,83,0,1,1
76,13,0,1,1
76,61,0,1,1
76,62,0,1,1
76,90,0,1,1
103,87,0,1,1
103,76,0,1,1
103,111,0,1,1
103,108,0,1,1
103,63,0,1,1
103,60,0,1,1
103,96,0,1,1
103,101,0,1,1
103,99,0,1,1
103,40,0,1,1
103,83,0,1,1
103,13,0,1,1
103,61,0,1,1
103,62,0,1,1
103,90,0,1,1
111,87,0,1,1
111,76,0,1,1
111,103,0,1,1
111,108,0,1,1
111,63,0,1,1
111,60,0,1,1
111,96,0,1,1
111,101,0,1,1
111,99,0,1,1
111,40,0,1,1
111,83,0,1,1
111,13,0,1,1
111,61,0,1,1
111,62,0,1,1
111,90,0,1,1
108,87,0,1,1
108,76,0,1,1
108,103,0,1,1
108,111,0,1,1
108,63,0,1,1
108,60,0,1,1
108,96,0,1,1
108,101,0,1,1
108,99,0,1,1
108,40,0,1,1
108,83,0,1,1
108,13,0,1,1
108,61,0,1,1
108,62,0,1,1
108,90,0,1,1
63,87,0,1,1
63,76,0,1,1
63,103,0,1,1
63,111,0,1,1
63,108,0,1,1
63,60,0,1,1
63,96,0,1,1
63,101,0,1,1
63,99,0,1,1
63,40,0,1,1
63,83,0,1,1
63,13,0,1,1
63,61,0,1,1
63,62,0,1,1
63,90,0,1,1
60,87,0,1,1
60,76,0,1,1
60,103,0,1,1
60,111,0,1,1
60,108,0,1,1
60,63,0,1,1
60,96,0,1,1
60,101,0,1,1
60,99,0,1,1
60,40,0,1,1
60,83,0,1,1
60,13,0,1,1
60,61,0,1,1
60,62,0,1,1
60,90,0,1,1
96,87,0,1,1
96,76,0,1,1
96,103,0,1,1
96,111,0,1,1
96,108,0,1,1
96,63,0,1,1
96,60,0,1,1
96,101,0,1,1
96,99,0,1,1
96,40,0,1,1
96,83,0,1,1
96,13,0,1,1
96,61,0,1,1
96,62,0,1,1
96,90,0,1,1
101,87,0,1,1
101,76,0,1,1
101,103,0,1,1
101,111,0,1,1
101,108,0,1,1
101,63,0,1,1
101,60,0,1,1
101,96,0,1,1
101,99,0,1,1
101,40,0,1,1
101,83,0,1,1
101,13,0,1,1
101,61,0,1,1
101,62,0,1,1
101,90,0,1,1
99,87,0,1,1
99,76,0,1,1
99,103,0,1,1
99,111,0,1,1
99,108,0,1,1
99,63,0,1,1
99,60,0,1,1
99,96,0,1,1
99,101,0,1,1
99,40,0,1,1
99,83,0,1,1
99,13,0,1,1
99,61,0,1,1
99,62,0,1,1
99,90,0,1,1
40,87,1,1,1
40,76,1,1,1
40,103,1,1,1
40,111,1,1,1
40,108,1,1,1
40,63,1,1,1
40,60,1,1,1
40,96,1,1,1
40,101,1,1,1
40,99,1,1,1
40,83,1,1,1
40,13,1,1,1
40,61,1,1,1
40,62,1,1,1
40,90,1,1,1
83,87,0,1,1
83,76,0,1,1
83,103,0,1,1
83,111,0,1,1
83,108,0,1,1
83,63,0,1,1
83,60,0,1,1
83,96,0,1,1
83,101,0,1,1
83,99,0,1,1
83,40,0,1,1
83,13,0,1,1
83,61,0,1,1
83,62,0,1,1
83,90,0,1,1
13,87,0,1,1
13,76,0,1,1
13,103,0,1,1
13,111,0,1,1
13,108,0,1,1
13,63,0,1,1
13,60,0,1,1
13,96,0,1,1
13,101,0,1,1
13,99,0,1,1
13,40,0,1,1
13,83,0,1,1
13,61,0,1,1
13,62,0,1,1
13,90,0,1,1
61,87,0,1,1
61,76,0,1,1
61,103,0,1,1
61,111,0,1,1
61,108,0,1,1
61,63,0,1,1
61,60,0,1,1
61,96,0,1,1
61,101,0,1,1
61,99,0,1,1
61,40,0,1,1
61,83,0,1,1
61,13,0,1,1
61,62,0,1,1
61,90,0,1,1
62,87,0,1,1
62,76,0,1,1
62,103,0,1,1
62,111,0,1,1
62,108,0,1,1
62,63,0,1,1
62,60,0,1,1
62,96,0,1,1
62,101,0,1,1
62,99,0,1,1
62,40,0,1,1
62,83,0,1,1
62,13,0,1,1
62,61,0,1,1
62,90,0,1,1
90,87,0,1,1
90,76,0,1,1
90,103,0,1,1
90,111,0,1,1
90,108,0,1,1
90,63,0,1,1
90,60,0,1,1
90,96,0,1,1
90,101,0,1,1
90,99,0,1,1
90,40,0,1,1
90,83,0,1,1
90,13,0,1,1
90,61,0,1,1
90,62,0,1,1
87,58,0,1,1
87,4,0,1,1
76,58,0,1,1
76,4,0,1,1
103,58,0,1,1
103,4,0,1,1
111,58,0,1,1
111,4,0,1,1
108,58,0,1,1
108,4,0,1,1
63,58,0,1,1
63,4,0,1,1
60,58,0,1,1
60,4,0,1,1
96,58,0,1,1
96,4,0,1,1
101,58,0,1,1
101,4,0,1,1
99,58,0,1,1
99,4,0,1,1
58,87,1,1,1
58,76,1,1,1
58,103,1,1,1
58,111,1,1,1
58,108,1,1,1
58,63,1,1,1
58,60,1,1,1
58,96,1,1,1
58,101,1,1,1
58,99,1,1,1
58,83,1,1,1
58,61,1,1,1
58,4,1,1,1
58,62,1,1,1
58,90,1,1,1
83,58,0,1,1
83,4,0,1,1
61,58,0,1,1
61,4,0,1,1
4,87,0,1,1
4,76,0,1,1
4,103,0,1,1
4,111,0,1,1
4,108,0,1,1
4,63,0,1,1
4,60,0,1,1
4,96,0,1,1
4,101,0,1,1
4,99,0,1,1
4,58,0,1,1
4,83,0,1,1
4,61,0,1,1
4,62,0,1,1
4,90,0,1,1
62,58,0,1,1
62,4,0,1,1
90,58,0,1,1
90,4,0,1,1
87,41,0,1,1
87,20,0,1,1
41,87,1,1,1
41,76,1,1,1
41,103,1,1,1
41,111,1,1,1
41,108,1,1,1
41,63,1,1,1
41,60,1,1,1
41,96,1,1,1
41,101,1,1,1
41,99,1,1,1
41,83,1,1,1
41,61,1,1,1
41,20,1,1,1
41,62,1,1,1
41,90,1,1,1
76,41,0,1,1
76,20,0,1,1
103,41,0,1,1
103,20,0,1,1
111,41,0,1,1
111,20,0,1,1
108,41,0,1,1
108,20,0,1,1
63,41,0,1,1
63,20,0,1,1
60,41,0,1,1
60,20,0,1,1
96,41,0,1,1
96,20,0,1,1
101,41,0,1,1
101,20,0,1,1
99,41,0,1,1
99,20,0,1,1
83,41,0,1,1
83,20,0,1,1
61,41,0,1,1
61,20,0,1,1
20,87,0,1,1
20,41,0,1,1
20,76,0,1,1
20,103,0,1,1
20,111,0,1,1
20,108,0,1,1
20,63,0,1,1
20,60,0,1,1
20,96,0,1,1
20,101,1,1,1
20,99,1,1,1
20,83,0,1,1
20,61,0,1,1
20,62,0,1,1
20,90,0,1,1
62,41,0,1,1
62,20,0,1,1
90,41,0,1,1
90,20,0,1,1
87,50,0,1,1
87,5,0,1,1
76,50,0,1,1
76,5,0,1,1
103,50,0,1,1
103,5,0,1,1
111,50,0,1,1
111,5,0,1,1
108,50,0,1,1
108,5,0,1,1
63,50,0,1,1
63,5,0,1,1
60,50,0,1,1
60,5,0,1,1
96,50,0,1,1
96,5,0,1,1
101,50,0,1,1
101,5,0,1,1
99,50,0,1,1
99,5,0,1,1
50,87,1,1,1
50,76,1,1,1
50,103,1,1,1
50,111,1,1,1
50,108,1,1,1
50,63,1,1,1
50,60,1,1,1
50,96,1,1,1
50,101,1,1,1
50,99,1,1,1
50,83,1,1,1
50,61,1,1,1
50,62,1,1,1
50,5,1,1,1
50,90,1,1,1
83,50,0,1,1
83,5,0,1,1
61,50,0,1,1
61,5,0,1,1
62,50,0,1,1
62,5,0,1,1
5,87,0,1,1
5,76,0,1,1
5,103,0,1,1
5,111,0,1,1
5,108,0,1,1
5,63,0,1,1
5,60,0,1,1
5,96,0,1,1
5,101,0,1,1
5,99,0,1,1
5,50,0,1,1
5,83,0,1,1
5,61,0,1,1
5,62,0,1,1
5,90,0,1,1
90,50,0,1,1
90,5,0,1,1
21,87,0,1,1
21,76,0,1,1
21,42,0,1,1
21,103,0,1,1
21,111,0,1,1
21,108,0,1,1
21,63,0,1,1
21,60,0,1,1
21,96,0,1,1
21,101,1,1,1
21,99,1,1,1
21,83,0,1,1
21,61,0,1,1
21,62,0,1,1
21,90,0,1,1
87,21,0,1,1
87,42,0,1,1
76,21,0,1,1
76,42,0,1,1
42,21,1,1,1
42,87,1,1,1
42,76,1,1,1
42,103,1,1,1
42,111,1,1,1
42,108,1,1,1
42,63,1,1,1
42,60,1,1,1
42,96,1,1,1
42,101,1,1,1
42,99,1,1,1
42,83,1,1,1
42,61,1,1,1
42,62,1,1,1
42,90,1,1,1
103,21,0,1,1
103,42,0,1,1
111,21,0,1,1
111,42,0,1,1
108,21,0,1,1
108,42,0,1,1
63,21,0,1,1
63,42,0,1,1
60,21,0,1,1
60,42,0,1,1
96,21,0,1,1
96,42,0,1,1
101,21,0,1,1
101,42,0,1,1
99,21,0,1,1
99,42,0,1,1
83,21,0,1,1
83,42,0,1,1
61,21,0,1,1
61,42,0,1,1
62,21,0,1,1
62,42,0,1,1
90,21,0,1,1
90,42,0,1,1
87,6,0,1,0
87,52,0,1,0
6,87,0,1,0
6,52,0,1,0
6,76,0,1,0
6,103,0,1,0
6,111,0,1,0
6,108,0,1,0
6,63,0,1,0
6,60,0,1,0
6,96,0,1,0
6,101,1,1,0
6,99,1,1,0
6,83,0,1,0
6,61,0,1,0
6,62,0,1,0
6,90,0,1,0
52,87,1,1,0
52,6,1,1,0
52,76,1,1,0
52,103,1,1,0
52,111,1,1,0
52,108,1,1,0
52,63,1,1,0
52,60,1,1,0
52,96,1,1,0
52,101,1,1,0
52,99,1,1,0
52,83,1,1,0
52,61,1,1,0
52,62,1,1,0
52,90,1,1,0
76,6,0,1,0
76,52,0,1,0
103,6,0,1,0
103,52,0,1,0
111,6,0,1,0
111,52,0,1,0
108,6,0,1,0
108,52,0,1,0
63,6,0,1,0
63,52,0,1,0
60,6,0,1,0
60,52,0,1,0
96,6,0,1,0
96,52,0,1,0
101,6,0,1,0
101,52,0,1,0
99,6,0,1,0
99,52,0,1,0
83,6,0,1,0
83,52,0,1,0
61,6,0,1,0
61,52,0,1,0
62,6,0,1,0
62,52,0,1,0
90,6,0,1,0
90,52,0,1,0
48,87,1,1,1
48,11,1,1,1
48,76,1,1,1
48,103,1,1,1
48,111,1,1,1
48,108,1,1,1
48,63,1,1,1
48,60,1,1,1
48,96,1,1,1
48,101,1,1,1
48,99,1,1,1
48,83,1,1,1
48,61,1,1,1
48,62,1,1,1
48,90,1,1,1
87,48,0,1,1
87,11,0,1,1
11,48,0,1,1
11,87,0,1,1
11,76,0,1,1
11,103,0,1,1
11,111,0,1,1
11,108,0,1,1
11,63,0,1,1
11,60,0,1,1
11,96,0,1,1
11,101,0,1,1
11,99,0,1,1
11,83,0,1,1
11,61,0,1,1
11,62,0,1,1
11,90,0,1,1
76,48,0,1,1
76,11,0,1,1
103,48,0,1,1
103,11,0,1,1
111,48,0,1,1
111,11,0,1,1
108,48,0,1,1
108,11,0,1,1
