source,destination,type_pre_eff,type_eff_eff,label
15,24,1,0,1
11,24,1,1,1
14,22,1,0,0
6,22,1,1,0
14,21,1,0,0
7,21,1,1,0
14,20,1,0,1
8,20,1,1,1
13,19,1,0,1
5,19,1,1,1
12,18,1,0,1
0,18,1,1,1
1,17,1,1,1
12,17,1,0,1
12,16,1,0,0
2,16,1,1,0
11,10,1,1,1
10,11,1,1,1
9,6,1,1,0
6,9,1,1,0
9,7,1,1,0
7,9,1,1,0
9,8,1,1,1
8,9,1,1,1
4,5,1,1,1
5,4,1,1,1
3,0,1,1,1
0,3,1,1,1
1,3,1,1,1
3,1,1,1,1
2,3,1,1,0
3,2,1,1,0
10,24,1,1,1
24,11,0,1,1
24,10,0,1,1
9,22,1,1,0
22,6,0,1,0
22,9,0,1,0
21,9,0,1,0
21,7,0,1,0
9,21,1,1,0
20,8,0,1,1
20,9,0,1,1
9,20,1,1,1
4,19,1,1,1
19,4,0,1,1
19,5,0,1,1
18,3,0,1,1
18,0,0,1,1
3,18,1,1,1
3,17,1,1,1
17,1,0,1,1
17,3,0,1,1
3,16,1,1,0
16,2,0,1,0
16,3,0,1,0
15,30,1,0,1
24,30,1,0,1
11,30,1,0,1
15,29,1,0,1
24,29,1,0,1
11,29,1,0,1
15,28,1,0,0
24,28,1,0,0
11,28,1,0,0
15,27,1,0,1
24,27,1,0,1
11,27,1,0,1
11,26,1,0,1
24,26,1,0,1
15,26,1,0,1
15,25,1,0,1
24,25,1,0,1
11,25,1,0,1
20,30,1,0,1
14,30,1,0,1
8,30,1,0,1
20,29,1,0,1
14,29,1,0,1
8,29,1,0,1
14,28,1,0,0
22,28,1,0,0
6,28,1,0,0
14,27,1,0,0
22,27,1,0,0
6,27,1,0,0
20,26,1,0,1
14,26,1,0,1
8,26,1,0,1
14,23,1,0,1
22,23,1,0,0
6,23,1,0,0
7,23,1,0,0
21,23,1,0,0
20,23,1,0,1
8,23,1,0,1
20,25,1,0,1
8,25,1,0,1
14,25,1,0,1
13,30,1,0,1
5,30,1,0,1
19,30,1,0,1
5,28,1,0,0
13,28,1,0,0
19,28,1,0,0
5,27,1,0,1
19,27,1,0,1
13,27,1,0,1
13,26,1,0,1
5,26,1,0,1
19,26,1,0,1
5,25,1,0,1
13,25,1,0,1
19,25,1,0,1
12,30,1,0,1
18,30,1,0,1
0,30,1,0,1
2,30,1,0,0
16,30,1,0,0
12,29,1,0,1
17,29,1,0,1
1,29,1,0,1
12,28,1,0,1
18,28,1,0,1
0,28,1,0,1
1,28,1,0,1
17,28,1,0,1
18,27,1,0,1
12,27,1,0,1
0,27,1,0,1
1,27,1,0,1
17,27,1,0,1
18,26,1,0,1
12,26,1,0,1
0,26,1,0,1
2,26,1,0,0
16,26,1,0,0
12,23,1,0,1
18,23,1,0,1
0,23,1,0,1
17,23,1,0,1
1,23,1,0,1
12,25,1,0,1
18,25,1,0,1
0,25,1,0,1
2,25,1,0,0
16,25,1,0,0
