source,destination
15,30
4,9
41,113
39,88
42,121
25,50
47,135
5,10
12,25
40,105
22,44
11,23
29,59
48,136
38,80
13,26
19,39
41,106
41,115
45,131
3,6
18,37
36,73
39,90
42,123
55,150
40,98
2,4
20,40
9,19
26,53
46,132
52,145
10,20
6,13
38,82
41,108
27,54
16,33
34,69
42,116
53,146
39,92
37,74
42,125
0,0
40,100
43,126
23,47
49,139
7,14
41,110
42,118
30,61
39,94
40,102
14,28
32,64
21,43
1,3
28,57
39,87
42,120
47,134
54,149
12,24
40,104
44,129
51,143
35,71
19,38
45,130
39,89
5,11
40,97
26,52
33,67
52,144
17,34
34,68
38,84
3,7
39,91
24,48
40,99
50,140
10,21
31,62
38,77
4,8
37,75
41,112
40,101
21,42
43,127
1,2
8,17
11,22
29,58
38,79
28,56
39,86
15,31
41,114
18,36
36,72
40,103
25,51
32,65
42,122
44,128
35,70
9,18
22,45
48,137
6,12
38,81
13,27
41,107
16,32
40,96
42,124
33,66
55,151
2,5
20,41
23,46
46,133
49,138
38,83
41,109
27,55
42,117
30,60
39,93
53,147
0,1
17,35
38,76
7,15
38,85
41,111
24,49
42,119
39,95
54,148
50,141
8,16
14,29
51,142
31,63
38,78
