index,is_in_good_operators
0,True
1,True
2,False
3,False
4,False
5,False
6,False
7,False
8,False
9,False
10,False
11,False
12,True
13,True
14,True
15,True
16,False
17,False
18,False
19,False
20,False
21,False
22,False
23,False
24,False
25,False
26,True
27,True
28,True
29,True
30,False
31,False
32,False
33,False
34,False
35,False
36,False
37,False
38,False
39,False
40,True
41,True
42,True
43,True
44,False
45,False
46,False
47,False
48,False
49,False
50,False
51,False
52,False
53,False
54,True
55,True
56,True
57,True
58,False
59,False
60,False
61,False
62,False
63,False
64,False
65,False
66,False
67,False
68,True
69,True
70,True
71,True
72,False
73,True
74,False
75,False
76,True
77,False
78,False
79,True
80,False
81,False
82,True
83,False
84,False
85,True
86,False
87,False
88,True
89,False
90,False
91,True
92,False
93,False
94,True
95,False
96,False
97,True
98,False
99,False
100,True
101,False
102,False
103,False
104,False
105,False
106,False
107,False
108,False
109,False
110,False
111,False
112,False
113,False
114,False
115,False
116,False
117,False
118,False
119,False
120,False
121,False
122,False
123,False
124,False
125,False
126,False
127,False
128,False
129,False
130,False
131,False
132,False
133,False
134,False
135,False
136,False
137,False
138,False
139,False
140,False
141,False
142,False
143,False
144,False
145,False
146,False
147,False
148,False
149,False
150,False
151,False
152,False
153,False
154,False
155,False
156,False
157,False
158,False
159,False
160,False
161,False
162,False
163,False
164,False
165,False
166,False
167,False
168,False
169,False
170,False
171,False
172,True
173,True
174,True
175,True
176,True
177,True
178,True
179,True
180,True
181,True
182,True
183,True
184,True
185,True
186,True
187,True
188,True
189,True
190,True
191,True
192,True
193,True
194,True
195,True
196,True
197,True
198,True
199,True
200,True
201,True
202,True
203,True
204,True
205,True
206,True
207,True
208,True
209,True
210,True
211,True
212,True
213,True
214,True
215,True
216,False
217,False
218,False
219,False
220,False
221,False
222,False
223,False
224,False
225,False
226,False
227,False
228,False
229,True
230,False
231,True
232,False
233,False
234,False
235,False
236,False
237,False
238,False
239,False
240,False
241,False
242,False
243,False
244,False
245,False
246,False
247,False
248,False
249,False
250,False
251,False
252,False
253,True
254,False
255,True
256,False
257,False
258,False
259,False
260,False
261,False
262,False
263,False
264,False
265,True
266,False
267,True
268,False
269,False
270,False
271,False
272,False
273,False
274,False
275,False
276,False
277,True
278,False
279,True
280,False
281,False
282,False
283,False
284,False
285,False
286,False
287,False
288,False
289,False
290,False
291,False
292,False
293,False
294,False
295,False
296,False
297,False
298,False
299,False
300,False
301,True
302,False
303,True
304,False
305,False
306,False
307,False
308,False
309,False
310,False
311,False
312,False
313,False
314,False
315,False
316,False
317,False
318,False
319,False
320,False
321,False
322,False
323,False
324,False
325,False
326,False
327,False
328,False
329,False
330,False
331,False
332,False
333,False
334,False
335,False
336,False
337,False
338,False
339,False
340,False
341,False
342,False
343,False
344,False
345,False
346,False
347,False
348,False
349,False
350,False
351,False
352,False
353,False
354,False
355,False
356,True
357,False
358,True
359,False
360,True
361,False
362,True
363,False
364,True
365,False
366,True
367,False
368,True
369,False
370,True
371,False
372,True
373,False
374,True
375,False
376,True
377,False
378,True
379,False
380,True
381,False
382,True
383,False
384,True
385,False
386,True
387,False
388,True
389,False
390,True
391,False
392,True
393,False
394,True
395,False
396,False
397,True
398,False
399,True
400,False
401,True
402,False
403,True
404,False
405,True
406,False
407,True
408,False
409,True
410,False
411,True
412,False
413,True
414,False
415,True
416,False
417,True
418,False
419,True
420,False
421,True
422,False
423,True
424,False
425,True
426,False
427,True
428,False
429,True
430,False
431,True
432,False
433,True
434,False
435,True
436,True
437,True
438,True
439,True
440,True
441,True
442,True
443,True
444,True
445,True
446,True
447,True
448,True
449,True
450,True
451,True
452,True
453,True
454,True
455,True
456,True
457,True
458,True
459,True
460,True
461,True
462,True
463,True
464,True
465,True
