source,destination
21,71
10,34
24,106
3,13
16,47
22,81
24,115
22,90
25,123
2,11
23,98
20,56
21,73
7,28
24,108
3,15
22,83
22,92
5,21
25,125
23,100
14,42
20,58
21,75
11,37
0,0
22,85
5,23
23,93
12,38
18,51
23,102
21,68
19,52
0,2
22,87
4,18
23,95
23,104
17,48
20,65
3,12
22,80
22,89
24,117
23,97
1,5
10,35
3,14
22,82
22,91
24,110
23,99
1,7
25,127
8,31
20,60
11,36
6,24
21,77
22,84
15,45
24,112
18,50
23,101
25,120
2,8
25,129
9,32
20,62
21,70
6,26
21,79
13,41
4,17
16,46
23,94
24,114
25,122
2,10
25,131
20,55
20,64
21,72
7,27
24,107
4,19
24,116
1,4
5,20
25,124
20,57
20,66
17,49
21,74
7,29
24,109
24,118
1,6
5,22
25,126
8,30
14,43
20,59
21,67
21,76
15,44
24,111
0,1
22,86
25,119
25,128
12,39
23,103
20,61
21,69
6,25
21,78
13,40
19,53
4,16
24,113
0,3
22,88
25,121
2,9
23,96
25,130
20,54
23,105
9,33
20,63
