source,destination
15,30
44,100
4,9
53,142
25,50
5,10
12,25
46,121
22,44
11,23
29,59
60,156
49,135
13,26
43,94
19,39
44,102
3,6
18,37
36,73
56,149
2,4
20,40
9,19
26,53
46,123
58,152
10,20
43,87
6,13
43,96
27,54
44,104
16,33
34,69
47,130
54,145
37,74
0,0
46,125
51,139
23,47
41,83
43,89
7,14
45,117
44,97
44,106
30,61
14,28
32,64
21,43
46,127
1,3
52,140
59,155
42,84
43,91
45,110
44,99
39,78
28,57
12,24
46,120
50,136
46,129
35,71
49,134
45,112
19,38
44,101
57,150
53,143
5,11
56,148
26,52
46,122
33,67
60,157
17,34
45,114
34,68
40,81
3,7
54,144
24,48
51,138
58,153
41,82
10,21
45,116
31,62
48,133
38,77
4,8
37,75
55,147
21,42
1,2
8,17
59,154
11,22
29,58
45,109
45,118
43,93
28,56
15,31
18,36
36,72
25,51
32,65
52,141
35,70
9,18
42,85
22,45
45,111
43,86
6,12
39,79
13,27
43,95
44,103
16,32
50,137
33,66
2,5
20,41
46,124
23,46
45,113
43,88
57,151
40,80
27,55
44,105
47,131
30,60
0,1
46,126
17,35
45,115
48,132
38,76
43,90
7,15
44,98
44,107
24,49
55,146
8,16
46,119
14,29
46,128
45,108
31,63
43,92
