source,destination
27,59
41,86
30,64
37,79
21,46
38,80
7,19
28,60
14,33
32,69
35,74
39,83
3,8
25,54
0,0
5,14
12,29
33,70
29,63
13,30
19,43
40,84
36,77
0,2
20,44
26,57
1,3
10,24
17,39
27,58
34,73
4,11
37,78
24,53
1,5
8,20
41,87
31,67
15,34
14,32
32,68
21,47
2,6
22,48
11,27
39,82
28,61
5,13
12,28
18,41
35,75
9,23
19,42
6,17
3,9
16,37
26,56
33,71
17,38
23,51
7,18
40,85
4,10
24,52
30,65
1,4
10,25
31,66
38,81
4,12
8,21
11,26
29,62
15,35
18,40
36,76
25,55
0,1
5,15
2,7
9,22
22,49
6,16
13,31
16,36
34,72
20,45
23,50
