source,destination,type_pre_eff,type_eff_eff,label
4,16,1,1,1
10,16,1,0,1
10,15,1,0,0
6,15,1,1,0
7,14,1,1,0
10,14,1,0,0
9,13,1,0,0
0,13,1,1,0
1,12,1,1,0
9,12,1,0,0
9,11,1,0,0
2,11,1,1,0
4,8,1,1,1
8,4,1,1,1
8,5,1,1,0
5,8,1,1,0
6,8,1,1,0
8,6,1,1,0
8,7,1,1,0
7,8,1,1,0
3,0,1,1,0
0,3,1,1,0
1,3,1,1,0
3,1,1,1,0
2,3,1,1,0
3,2,1,1,0
8,16,1,1,1
16,8,0,1,1
16,4,0,1,1
8,15,1,1,0
15,8,0,1,0
15,6,0,1,0
8,14,1,1,0
14,8,0,1,0
14,7,0,1,0
13,3,0,1,0
13,0,0,1,0
3,13,1,1,0
3,12,1,1,0
12,1,0,1,0
12,3,0,1,0
3,11,1,1,0
11,2,0,1,0
11,3,0,1,0
4,20,1,0,1
10,20,1,0,1
16,20,1,0,1
7,20,1,0,0
14,20,1,0,0
4,19,1,0,1
16,19,1,0,1
10,19,1,0,1
15,19,1,0,0
6,19,1,0,0
10,18,1,0,1
4,18,1,0,1
16,18,1,0,1
7,18,1,0,0
14,18,1,0,0
4,17,1,0,1
10,17,1,0,1
16,17,1,0,1
15,17,1,0,0
6,17,1,0,0
9,20,1,0,0
13,20,1,0,0
0,20,1,0,0
2,20,1,0,0
11,20,1,0,0
13,19,1,0,0
9,19,1,0,0
0,19,1,0,0
1,19,1,0,0
12,19,1,0,0
2,19,1,0,0
11,19,1,0,0
0,18,1,0,0
13,18,1,0,0
9,18,1,0,0
2,18,1,0,0
11,18,1,0,0
9,17,1,0,0
13,17,1,0,0
0,17,1,0,0
1,17,1,0,0
12,17,1,0,0
2,17,1,0,0
11,17,1,0,0
