source,destination
66,158
52,104
15,30
59,119
4,9
25,50
5,10
12,25
68,176
65,134
22,44
11,23
29,59
65,143
67,162
67,171
50,100
66,151
13,26
19,39
69,177
3,6
18,37
36,73
57,114
2,4
20,40
9,19
26,53
65,136
67,164
63,127
10,20
43,87
6,13
66,153
67,173
64,128
27,54
16,33
34,69
37,74
0,0
74,187
54,108
65,138
23,47
41,83
67,166
66,146
44,88
62,124
7,14
58,117
70,180
61,122
30,61
48,97
14,28
32,64
65,131
21,43
1,3
42,84
67,168
66,148
55,111
59,118
39,78
28,57
46,93
49,98
12,24
68,175
75,190
67,161
35,71
53,107
67,170
72,184
56,112
19,38
60,121
5,11
26,52
33,67
67,163
17,34
50,101
67,172
73,185
34,68
51,102
66,155
40,81
3,7
24,48
57,115
41,82
47,95
67,165
10,21
71,181
65,140
67,174
31,62
64,129
38,77
70,179
66,157
48,96
4,8
37,75
74,188
21,42
1,2
45,91
8,17
65,133
67,167
55,110
11,22
29,58
44,89
62,125
65,142
66,150
28,56
46,92
66,159
52,105
15,31
18,36
36,72
25,51
32,65
75,189
67,160
35,70
53,106
9,18
42,85
65,135
22,45
72,183
65,144
63,126
43,86
6,12
39,79
66,152
13,27
69,178
60,120
16,32
49,99
33,66
2,5
20,41
65,137
23,46
56,113
66,145
66,154
40,80
58,116
27,55
30,60
0,1
47,94
65,130
54,109
17,35
65,139
73,186
66,147
38,76
51,103
66,156
7,15
61,123
24,49
45,90
8,16
14,29
65,132
71,182
65,141
31,63
67,169
66,149
