index,is_init,is_goal
0,False,False
1,True,False
2,False,False
3,True,False
4,False,False
5,False,False
6,True,False
7,False,False
8,False,False
9,False,False
10,True,False
11,False,False
12,False,False
13,True,False
14,False,False
15,True,False
16,True,False
17,False,False
18,True,False
19,False,False
20,True,False
21,False,False
22,False,False
23,True,False
24,False,False
25,True,False
26,True,False
27,False,False
28,True,False
29,False,False
30,False,False
31,True,False
32,False,False
33,True,False
34,False,False
35,False,False
36,False,False
37,False,False
38,False,False
39,False,False
40,False,False
41,False,False
42,False,False
43,True,False
44,False,False
45,False,False
46,False,False
47,False,False
48,False,False
49,False,False
50,False,False
51,False,False
52,True,True
53,False,False
54,False,False
55,False,False
56,False,False
57,False,False
58,False,False
59,False,False
60,True,False
61,False,False
62,False,False
63,False,False
64,False,False
65,False,False
66,False,False
67,False,False
68,False,False
69,True,False
70,False,False
71,False,False
72,False,False
73,False,True
