source,destination
15,30
4,9
43,110
50,125
25,50
5,10
36,80
12,25
37,88
40,105
22,44
11,23
29,59
35,72
13,26
19,39
41,106
47,119
3,6
18,37
36,82
2,4
20,40
37,90
9,19
26,53
48,120
35,74
10,20
6,13
27,54
16,33
34,69
44,113
0,0
36,84
46,116
37,92
23,47
35,76
7,14
53,130
42,109
30,61
38,96
39,103
14,28
32,64
21,43
1,3
49,123
28,57
38,98
12,24
37,87
40,104
35,71
19,38
47,118
5,11
38,100
51,127
26,52
33,67
35,73
17,34
45,114
34,68
3,7
24,48
52,128
35,75
10,21
31,62
4,8
38,95
50,124
36,79
21,42
1,2
8,17
35,77
11,22
29,58
28,56
15,31
38,97
43,111
18,36
25,51
32,65
36,81
35,70
37,89
9,18
22,45
6,12
13,27
41,107
16,32
38,99
44,112
51,126
33,66
36,83
2,5
20,41
37,91
48,121
23,46
27,55
42,108
38,101
30,60
0,1
36,85
39,102
46,117
37,93
17,35
49,122
45,115
7,15
53,131
38,94
24,49
36,78
52,129
8,16
37,86
14,29
31,63
