index,is_init,is_goal
0,True,False
1,False,False
2,False,False
3,True,False
4,False,False
5,False,False
6,True,False
7,False,False
8,True,False
9,False,False
10,True,False
11,False,False
12,False,False
13,True,False
14,False,False
15,False,False
16,True,False
17,False,False
18,False,False
19,False,False
20,True,False
21,False,False
22,True,False
23,False,False
24,True,False
25,False,False
26,True,False
27,False,False
28,True,False
29,False,True
30,True,False
31,False,False
32,True,False
33,False,False
34,True,False
35,False,True
36,True,False
37,False,True
38,True,False
39,False,True
40,True,False
41,False,False
42,True,False
43,False,True
44,True,False
45,True,False
46,False,False
47,True,False
48,False,False
49,False,False
50,True,False
51,False,False
52,True,False
53,False,False
54,True,False
55,False,False
56,True,False
57,False,False
58,True,False
59,False,False
60,True,False
