source,destination
52,104
15,30
59,119
69,184
4,9
25,50
64,151
5,10
12,25
22,44
76,198
11,23
29,59
50,100
13,26
67,180
19,39
70,185
65,164
3,6
18,37
36,73
64,153
57,114
2,4
20,40
74,194
9,19
26,53
10,20
43,87
6,13
62,131
27,54
16,33
34,69
65,166
64,146
37,74
0,0
64,155
54,108
75,195
23,47
41,83
44,88
62,124
7,14
58,117
72,189
62,133
65,159
61,122
63,141
30,61
48,97
64,148
66,176
14,28
32,64
68,182
21,43
1,3
42,84
55,111
62,126
59,118
39,78
28,57
46,93
63,143
65,161
64,150
66,169
49,98
77,199
12,24
66,178
35,71
53,107
56,112
62,128
19,38
67,179
73,192
63,136
65,163
63,145
60,121
5,11
66,171
74,193
26,52
33,67
17,34
50,101
71,188
62,130
34,68
51,102
63,138
40,81
65,165
3,7
70,186
66,173
24,48
57,115
78,202
41,82
47,95
10,21
31,62
62,132
38,77
65,158
63,140
65,167
48,96
69,183
4,8
37,75
66,175
68,181
21,42
1,2
45,91
75,196
8,17
55,110
76,197
11,22
29,58
44,89
62,125
72,190
62,134
28,56
46,92
63,142
52,105
65,160
15,31
66,168
66,177
18,36
36,72
25,51
32,65
64,152
35,70
53,106
9,18
42,85
22,45
62,127
73,191
43,86
6,12
39,79
63,135
13,27
65,162
63,144
60,120
16,32
49,99
66,170
77,200
64,154
33,66
2,5
20,41
71,187
23,46
56,113
62,129
63,137
40,80
58,116
27,55
66,172
78,201
30,60
64,147
0,1
64,156
47,94
54,109
17,35
38,76
65,157
51,103
63,139
7,15
61,123
66,174
24,49
64,149
45,90
8,16
14,29
31,63
