source,destination
52,104
15,30
59,119
4,9
71,157
25,50
5,10
12,25
70,146
74,192
22,44
66,133
73,181
11,23
29,59
74,201
76,207
83,222
50,100
13,26
19,39
67,134
3,6
18,37
36,73
71,159
57,114
2,4
20,40
74,194
9,19
26,53
74,203
80,216
63,127
10,20
43,87
72,178
6,13
64,128
27,54
16,33
34,69
81,217
37,74
70,141
0,0
71,161
74,196
54,108
23,47
41,83
44,88
62,124
7,14
58,117
79,213
61,122
71,154
30,61
48,97
71,163
69,138
14,28
32,64
65,131
21,43
74,198
1,3
72,173
68,136
75,206
42,84
55,111
73,190
59,118
39,78
28,57
46,93
71,156
82,220
49,98
71,165
12,24
84,223
66,132
72,166
70,148
74,200
35,71
53,107
72,175
73,183
56,112
19,38
71,158
60,121
5,11
74,193
26,52
73,188
77,210
33,67
72,168
70,150
80,215
72,177
17,34
50,101
73,185
34,68
51,102
40,81
3,7
71,160
24,48
57,115
74,195
70,143
78,211
72,170
41,82
70,152
47,95
10,21
73,187
31,62
64,129
38,77
71,153
48,96
4,8
37,75
21,42
1,2
45,91
70,145
8,17
72,172
75,205
55,110
73,180
11,22
29,58
44,89
62,125
73,189
83,221
79,214
28,56
46,92
52,105
15,31
82,219
18,36
36,72
69,139
25,51
32,65
70,147
35,70
53,106
9,18
42,85
72,174
22,45
74,202
73,182
63,126
73,191
43,86
76,208
6,12
39,79
13,27
60,120
16,32
49,99
67,135
77,209
70,140
84,224
33,66
72,167
70,149
2,5
20,41
72,176
74,204
23,46
56,113
73,184
40,80
58,116
27,55
81,218
30,60
71,162
70,142
0,1
72,169
70,151
47,94
65,130
74,197
54,109
17,35
73,186
38,76
51,103
7,15
61,123
24,49
71,155
71,164
70,144
45,90
78,212
8,16
72,171
14,29
74,199
73,179
68,137
31,63
