source,destination
15,30
4,9
42,121
25,50
5,10
12,25
36,89
39,115
22,44
11,23
29,59
35,72
37,106
35,81
13,26
19,39
3,6
18,37
2,4
20,40
9,19
26,53
37,99
40,116
35,74
10,20
6,13
35,83
27,54
16,33
34,69
47,130
0,0
36,84
38,112
37,101
23,47
35,76
7,14
45,126
30,61
14,28
32,64
21,43
1,3
35,78
28,57
42,120
12,24
46,129
36,91
35,71
35,80
19,38
37,108
5,11
43,123
26,52
33,67
36,93
35,73
17,34
35,82
37,110
34,68
3,7
41,119
24,48
44,124
36,86
36,95
35,75
10,21
37,103
31,62
4,8
38,113
21,42
1,2
36,88
8,17
36,97
35,77
39,114
11,22
29,58
37,105
45,127
28,56
15,31
18,36
25,51
32,65
36,90
35,70
9,18
22,45
37,98
37,107
6,12
13,27
16,32
43,122
33,66
2,5
20,41
36,92
37,100
23,46
40,117
37,109
27,55
41,118
47,131
30,60
0,1
36,85
36,94
17,35
37,102
37,111
7,15
24,49
44,125
36,87
8,16
14,29
36,96
46,128
37,104
31,63
35,79
