0:calibrate satellite0 instrument0 groundstation2
1:calibrate satellite1 instrument1 groundstation4
2:calibrate satellite1 instrument1 star6
3:calibrate satellite1 instrument1 star9
4:calibrate satellite1 instrument2 star10
5:calibrate satellite1 instrument2 star5
6:calibrate satellite1 instrument2 star6
7:calibrate satellite1 instrument2 star7
8:calibrate satellite2 instrument3 groundstation4
9:calibrate satellite2 instrument4 groundstation11
10:calibrate satellite2 instrument4 groundstation8
11:calibrate satellite2 instrument4 star0
12:calibrate satellite2 instrument4 star5
13:switch_off instrument0 satellite0
14:switch_off instrument1 satellite1
15:switch_off instrument2 satellite1
16:switch_off instrument3 satellite2
17:switch_off instrument4 satellite2
18:switch_on instrument0 satellite0
19:switch_on instrument1 satellite1
20:switch_on instrument2 satellite1
21:switch_on instrument3 satellite2
22:switch_on instrument4 satellite2
23:take_image satellite0 groundstation1 instrument0 image1
24:take_image satellite0 groundstation1 instrument0 infrared2
25:take_image satellite0 groundstation11 instrument0 image1
26:take_image satellite0 groundstation11 instrument0 infrared2
27:take_image satellite0 groundstation2 instrument0 image1
28:take_image satellite0 groundstation2 instrument0 infrared2
29:take_image satellite0 groundstation4 instrument0 image1
30:take_image satellite0 groundstation4 instrument0 infrared2
31:take_image satellite0 groundstation8 instrument0 image1
32:take_image satellite0 groundstation8 instrument0 infrared2
33:take_image satellite0 phenomenon14 instrument0 image1
34:take_image satellite0 phenomenon14 instrument0 infrared2
35:take_image satellite0 phenomenon15 instrument0 image1
36:take_image satellite0 phenomenon15 instrument0 infrared2
37:take_image satellite0 planet13 instrument0 image1
38:take_image satellite0 planet13 instrument0 infrared2
39:take_image satellite0 planet16 instrument0 image1
40:take_image satellite0 planet16 instrument0 infrared2
41:take_image satellite0 planet17 instrument0 image1
42:take_image satellite0 planet17 instrument0 infrared2
43:take_image satellite0 planet18 instrument0 image1
44:take_image satellite0 planet18 instrument0 infrared2
45:take_image satellite0 star0 instrument0 image1
46:take_image satellite0 star0 instrument0 infrared2
47:take_image satellite0 star10 instrument0 image1
48:take_image satellite0 star10 instrument0 infrared2
49:take_image satellite0 star12 instrument0 image1
50:take_image satellite0 star12 instrument0 infrared2
51:take_image satellite0 star3 instrument0 image1
52:take_image satellite0 star3 instrument0 infrared2
53:take_image satellite0 star5 instrument0 image1
54:take_image satellite0 star5 instrument0 infrared2
55:take_image satellite0 star6 instrument0 image1
56:take_image satellite0 star6 instrument0 infrared2
57:take_image satellite0 star7 instrument0 image1
58:take_image satellite0 star7 instrument0 infrared2
59:take_image satellite0 star9 instrument0 image1
60:take_image satellite0 star9 instrument0 infrared2
61:take_image satellite1 groundstation1 instrument1 image1
62:take_image satellite1 groundstation1 instrument1 spectrograph0
63:take_image satellite1 groundstation1 instrument2 image1
64:take_image satellite1 groundstation1 instrument2 infrared2
65:take_image satellite1 groundstation1 instrument2 spectrograph0
66:take_image satellite1 groundstation11 instrument1 image1
67:take_image satellite1 groundstation11 instrument1 spectrograph0
68:take_image satellite1 groundstation11 instrument2 image1
69:take_image satellite1 groundstation11 instrument2 infrared2
70:take_image satellite1 groundstation11 instrument2 spectrograph0
71:take_image satellite1 groundstation2 instrument1 image1
72:take_image satellite1 groundstation2 instrument1 spectrograph0
73:take_image satellite1 groundstation2 instrument2 image1
74:take_image satellite1 groundstation2 instrument2 infrared2
75:take_image satellite1 groundstation2 instrument2 spectrograph0
76:take_image satellite1 groundstation4 instrument1 image1
77:take_image satellite1 groundstation4 instrument1 spectrograph0
78:take_image satellite1 groundstation4 instrument2 image1
79:take_image satellite1 groundstation4 instrument2 infrared2
80:take_image satellite1 groundstation4 instrument2 spectrograph0
81:take_image satellite1 groundstation8 instrument1 image1
82:take_image satellite1 groundstation8 instrument1 spectrograph0
83:take_image satellite1 groundstation8 instrument2 image1
84:take_image satellite1 groundstation8 instrument2 infrared2
85:take_image satellite1 groundstation8 instrument2 spectrograph0
86:take_image satellite1 phenomenon14 instrument1 image1
87:take_image satellite1 phenomenon14 instrument1 spectrograph0
88:take_image satellite1 phenomenon14 instrument2 image1
89:take_image satellite1 phenomenon14 instrument2 infrared2
90:take_image satellite1 phenomenon14 instrument2 spectrograph0
91:take_image satellite1 phenomenon15 instrument1 image1
92:take_image satellite1 phenomenon15 instrument1 spectrograph0
93:take_image satellite1 phenomenon15 instrument2 image1
94:take_image satellite1 phenomenon15 instrument2 infrared2
95:take_image satellite1 phenomenon15 instrument2 spectrograph0
96:take_image satellite1 planet13 instrument1 image1
97:take_image satellite1 planet13 instrument1 spectrograph0
98:take_image satellite1 planet13 instrument2 image1
99:take_image satellite1 planet13 instrument2 infrared2
100:take_image satellite1 planet13 instrument2 spectrograph0
101:take_image satellite1 planet16 instrument1 image1
102:take_image satellite1 planet16 instrument1 spectrograph0
103:take_image satellite1 planet16 instrument2 image1
104:take_image satellite1 planet16 instrument2 infrared2
105:take_image satellite1 planet16 instrument2 spectrograph0
106:take_image satellite1 planet17 instrument1 image1
107:take_image satellite1 planet17 instrument1 spectrograph0
108:take_image satellite1 planet17 instrument2 image1
109:take_image satellite1 planet17 instrument2 infrared2
110:take_image satellite1 planet17 instrument2 spectrograph0
111:take_image satellite1 planet18 instrument1 image1
112:take_image satellite1 planet18 instrument1 spectrograph0
113:take_image satellite1 planet18 instrument2 image1
114:take_image satellite1 planet18 instrument2 infrared2
115:take_image satellite1 planet18 instrument2 spectrograph0
116:take_image satellite1 star0 instrument1 image1
117:take_image satellite1 star0 instrument1 spectrograph0
118:take_image satellite1 star0 instrument2 image1
119:take_image satellite1 star0 instrument2 infrared2
120:take_image satellite1 star0 instrument2 spectrograph0
121:take_image satellite1 star10 instrument1 image1
