source,destination,type_pre_eff,type_eff_eff,label
12,17,True,False,True
8,17,True,True,True
11,16,True,False,False
6,16,True,True,False
10,15,True,False,False
0,15,True,True,False
1,14,True,True,False
10,14,True,False,False
2,13,True,True,False
10,13,True,False,False
9,7,True,True,False
7,9,True,True,False
9,8,True,True,True
8,9,True,True,True
6,5,True,True,False
5,6,True,True,False
4,0,True,True,False
0,4,True,True,False
4,1,True,True,False
1,4,True,True,False
4,2,True,True,False
2,4,True,True,False
4,3,True,True,False
3,4,True,True,False
17,8,False,True,True
17,9,False,True,True
9,17,True,True,True
16,6,False,True,False
16,5,False,True,False
5,16,True,True,False
4,15,True,True,False
15,4,False,True,False
15,0,False,True,False
4,14,True,True,False
14,4,False,True,False
14,1,False,True,False
4,13,True,True,False
13,4,False,True,False
13,2,False,True,False
17,18,True,False,True
12,18,True,False,True
8,18,True,False,True
11,18,True,False,False
16,18,True,False,False
6,18,True,False,False
15,18,True,False,False
10,18,True,False,False
0,18,True,False,False
1,18,True,False,False
14,18,True,False,False
2,18,True,False,False
13,18,True,False,False
