source,destination
35,88
15,30
4,9
25,50
34,83
5,10
12,25
40,105
22,44
11,23
29,59
13,26
19,39
35,90
41,106
3,6
18,37
34,76
34,85
2,4
20,40
9,19
26,53
37,99
10,20
6,13
35,92
27,54
16,33
34,78
0,0
33,70
23,47
7,14
35,94
30,61
34,80
39,103
14,28
32,64
21,43
1,3
33,72
35,87
28,57
34,82
12,24
40,104
33,74
19,38
35,89
5,11
38,100
26,52
33,67
17,34
3,7
24,48
33,69
10,21
31,62
4,8
21,42
1,2
33,71
8,17
36,97
11,22
29,58
28,56
15,31
18,36
25,51
32,65
34,84
33,73
9,18
22,45
37,98
6,12
13,27
35,91
41,107
16,32
34,77
33,66
2,5
20,41
33,75
23,46
35,93
27,55
38,101
30,60
34,79
0,1
33,68
39,102
17,35
35,86
7,15
35,95
24,49
34,81
8,16
14,29
36,96
31,63
