source,destination
61,162
38,87
57,155
15,30
4,9
41,122
25,50
47,135
5,10
39,97
37,79
12,25
40,105
22,44
11,23
29,59
48,136
13,26
19,39
41,115
45,131
3,6
18,37
36,73
39,99
55,150
37,81
62,165
2,4
20,40
40,107
9,19
26,53
46,132
52,145
10,20
6,13
27,54
16,33
34,69
53,146
37,74
42,125
0,0
39,101
37,83
63,166
40,109
43,126
23,47
60,160
49,139
7,14
30,61
39,94
37,76
39,103
56,153
14,28
32,64
21,43
40,111
1,3
58,156
28,57
38,89
47,134
39,96
54,149
37,78
12,24
40,104
40,113
44,129
51,143
35,71
61,163
19,38
45,130
38,91
5,11
39,98
37,80
41,117
40,106
26,52
33,67
52,144
59,159
17,34
34,68
38,84
3,7
38,93
41,119
24,48
40,108
50,140
10,21
31,62
38,86
57,154
4,8
37,75
41,121
21,42
43,127
1,2
8,17
11,22
29,58
28,56
38,88
15,31
41,114
18,36
36,72
41,123
25,51
32,65
44,128
62,164
35,70
9,18
22,45
48,137
6,12
13,27
38,90
16,32
41,116
42,124
33,66
39,100
37,82
55,151
2,5
20,41
59,158
23,46
46,133
49,138
38,92
27,55
41,118
30,60
53,147
0,1
39,102
56,152
63,167
40,110
17,35
60,161
7,15
38,85
41,120
24,49
39,95
54,148
37,77
50,141
8,16
14,29
40,112
51,142
58,157
31,63
