source,destination
52,159
59,174
15,30
4,9
50,125
25,50
48,100
5,10
50,134
12,25
51,135
66,188
22,44
49,117
11,23
29,59
51,144
52,152
13,26
19,39
3,6
18,37
36,73
50,127
48,102
57,169
53,162
2,4
20,40
49,110
9,19
26,53
51,137
49,119
56,167
51,146
63,182
10,20
43,87
6,13
52,154
64,183
60,176
27,54
16,33
34,69
37,74
0,0
48,104
49,112
54,163
51,139
49,121
23,47
41,83
44,88
52,156
7,14
58,172
61,177
50,122
30,61
48,97
48,106
65,186
14,28
32,64
49,114
21,43
1,3
51,141
42,84
52,149
55,166
52,158
59,173
39,78
28,57
46,93
48,99
12,24
48,108
66,187
49,116
51,143
35,71
52,151
52,160
19,38
48,101
5,11
50,129
49,109
26,52
51,136
33,67
49,118
51,145
17,34
52,153
34,68
40,81
3,7
48,103
57,170
24,48
50,131
49,111
51,138
49,120
41,82
47,95
10,21
52,155
64,184
31,62
38,77
48,96
4,8
37,75
50,124
50,133
49,113
21,42
1,2
45,91
8,17
52,148
55,165
62,180
11,22
29,58
44,89
28,56
46,92
15,31
48,98
50,126
18,36
36,72
25,51
32,65
49,115
53,161
35,70
9,18
42,85
22,45
63,181
43,86
6,12
39,79
13,27
60,175
16,32
50,128
33,66
2,5
20,41
56,168
23,46
51,147
58,171
40,80
27,55
30,60
50,130
0,1
48,105
65,185
47,94
54,164
51,140
17,35
38,76
52,157
7,15
61,178
50,123
24,49
50,132
45,90
48,107
8,16
14,29
62,179
51,142
31,63
52,150
