source,destination
15,30
93,187
11,23
29,59
106,242
50,100
3,6
116,301
107,252
90,181
107,261
117,302
43,87
64,128
0,0
113,295
78,157
106,237
106,246
58,117
61,122
79,158
14,28
32,64
75,151
72,145
28,57
46,93
93,186
49,98
106,232
115,299
106,241
89,179
108,278
116,300
60,121
17,34
57,115
78,156
96,192
106,236
10,21
106,245
31,62
108,273
108,282
92,185
45,91
28,56
46,92
112,293
106,231
115,298
42,85
106,240
108,268
63,126
108,277
39,79
13,27
60,120
16,32
56,113
74,149
95,190
27,55
30,60
108,272
108,281
92,184
24,49
45,90
111,291
103,207
59,119
112,292
12,25
77,154
108,267
108,276
13,26
73,147
9,19
26,53
74,148
6,13
27,54
70,141
88,177
114,296
23,47
41,83
108,271
44,88
62,124
102,205
111,290
55,111
105,216
105,225
59,118
76,152
12,24
122,313
73,146
91,182
5,11
26,52
87,175
105,211
110,289
105,220
40,81
41,82
107,256
107,265
101,203
37,75
8,17
55,110
11,22
29,58
105,215
105,224
69,139
25,51
107,251
90,180
107,260
22,45
43,86
104,209
113,294
84,169
87,174
105,210
110,288
105,219
40,80
58,116
107,255
98,197
54,109
107,264
101,202
75,150
51,103
7,15
72,144
8,16
121,311
105,214
86,173
68,137
89,178
4,9
25,50
107,250
107,259
22,44
109,287
83,167
104,208
18,37
36,73
57,114
106,235
10,20
106,244
97,195
71,143
107,254
54,108
7,14
120,309
85,171
65,131
21,43
106,230
68,136
86,172
42,84
106,239
39,78
108,285
82,165
100,201
109,286
35,71
53,107
56,112
106,234
106,243
50,101
71,142
108,280
3,7
24,48
64,129
38,77
85,170
103,206
21,42
106,229
106,238
99,199
106,247
108,275
108,284
52,105
100,200
32,65
35,70
53,106
9,18
6,12
119,307
49,99
67,135
70,140
88,176
106,233
2,5
20,41
23,46
108,270
108,279
81,163
102,204
17,35
38,76
96,193
99,198
122,312
108,274
31,63
108,283
52,104
5,10
118,305
66,133
119,306
19,39
105,228
67,134
2,4
20,40
108,269
63,127
80,161
16,33
34,69
81,162
37,74
95,191
105,223
30,61
48,97
69,138
1,3
118,304
66,132
84,168
105,218
19,38
105,227
77,155
33,67
80,160
98,196
107,263
34,68
51,102
94,189
121,310
47,95
105,213
105,222
48,96
4,8
1,2
107,249
114,297
107,258
44,89
62,125
83,166
15,31
18,36
36,72
105,217
105,226
76,153
97,194
33,66
107,253
107,262
117,303
120,308
91,183
94,188
0,1
47,94
65,130
105,212
105,221
61,123
79,159
82,164
107,248
107,257
14,29
107,266
