source,destination
52,104
15,30
4,9
25,50
5,10
12,25
22,44
57,130
11,23
29,59
50,100
13,26
19,39
62,147
3,6
18,37
36,73
2,4
20,40
9,19
26,53
57,132
10,20
43,87
6,13
27,54
56,124
16,33
34,69
63,148
37,74
0,0
54,108
57,125
60,142
23,47
41,83
57,134
44,88
7,14
56,117
30,61
48,97
58,138
14,28
32,64
21,43
57,127
1,3
57,136
42,84
55,111
56,119
39,78
28,57
46,93
49,98
12,24
57,129
61,145
35,71
53,107
56,112
19,38
56,121
62,146
5,11
26,52
59,141
33,67
17,34
50,101
56,114
56,123
34,68
51,102
40,81
3,7
24,48
41,82
47,95
10,21
56,116
31,62
38,77
48,96
63,149
4,8
37,75
21,42
60,143
1,2
45,91
8,17
55,110
11,22
29,58
44,89
56,118
28,56
46,92
52,105
15,31
18,36
36,72
58,139
25,51
32,65
61,144
35,70
53,106
9,18
42,85
22,45
57,131
43,86
56,120
6,12
39,79
13,27
16,32
49,99
59,140
33,66
2,5
20,41
23,46
56,113
57,133
56,122
40,80
27,55
30,60
0,1
47,94
54,109
57,126
17,35
57,135
56,115
38,76
51,103
7,15
24,49
45,90
8,16
14,29
57,128
57,137
31,63
