source,destination
52,104
15,30
59,119
4,9
25,50
65,171
5,10
70,201
12,25
64,160
66,188
22,44
11,23
29,59
50,100
13,26
19,39
3,6
18,37
36,73
65,173
64,153
57,114
64,162
2,4
20,40
66,181
9,19
26,53
66,190
68,196
10,20
43,87
75,211
6,13
62,131
27,54
16,33
34,69
72,205
65,166
63,148
37,74
65,175
0,0
64,155
66,183
54,108
66,192
23,47
41,83
44,88
62,124
7,14
58,117
62,133
61,122
63,141
73,206
65,168
30,61
48,97
63,150
65,177
14,28
32,64
66,185
21,43
77,215
1,3
42,84
55,111
62,126
59,118
62,135
39,78
71,202
28,57
46,93
63,143
65,170
49,98
12,24
65,179
66,187
35,71
53,107
56,112
62,128
19,38
62,137
63,145
60,121
65,172
5,11
66,180
26,52
66,189
33,67
64,164
75,210
17,34
50,101
62,130
34,68
51,102
63,138
40,81
3,7
63,147
65,174
24,48
57,115
66,182
69,199
64,157
66,191
41,82
47,95
10,21
31,62
62,132
38,77
76,213
63,140
65,167
48,96
63,149
4,8
37,75
65,176
67,195
66,184
21,42
70,200
1,2
45,91
64,159
8,17
66,193
77,214
55,110
11,22
29,58
44,89
62,125
74,209
62,134
28,56
46,92
63,142
52,105
73,207
15,31
65,169
63,151
18,36
36,72
25,51
32,65
64,152
66,186
64,161
35,70
53,106
9,18
42,85
22,45
62,127
43,86
62,136
6,12
39,79
71,203
13,27
63,144
60,120
16,32
49,99
72,204
64,154
33,66
64,163
2,5
20,41
23,46
56,113
62,129
68,197
40,80
58,116
63,146
27,55
30,60
69,198
0,1
64,156
64,165
47,94
54,109
17,35
38,76
76,212
51,103
63,139
7,15
67,194
61,123
24,49
65,178
45,90
64,158
8,16
14,29
74,208
31,63
