index,is_in_good_operators
0,True
1,True
2,False
3,True
4,True
5,False
6,False
7,False
8,True
9,True
10,False
11,False
12,False
13,False
14,True
15,True
16,True
17,False
18,False
19,False
20,False
21,False
22,False
23,False
24,False
25,False
26,False
27,False
28,False
29,False
30,False
31,False
32,False
33,False
34,False
35,False
36,False
37,False
38,False
39,False
40,False
41,False
42,False
43,False
44,False
45,False
46,False
47,False
48,False
49,False
50,False
51,False
52,False
53,False
54,False
55,False
56,False
57,False
58,False
59,False
60,False
61,True
62,False
63,False
64,False
65,True
66,False
67,False
68,False
69,False
70,False
71,False
72,False
73,False
74,False
75,False
76,False
77,False
78,False
79,False
80,False
81,False
82,False
83,False
84,False
85,False
86,False
87,False
88,False
89,False
90,False
91,False
92,False
93,False
94,True
95,True
96,True
97,False
98,True
99,True
100,True
101,False
102,True
103,True
104,True
105,False
106,False
107,False
108,False
109,False
110,True
111,True
112,True
113,False
114,True
115,True
116,True
117,False
118,True
119,True
120,True
121,False
122,False
123,False
124,False
125,False
126,False
127,False
128,False
129,False
130,False
131,False
132,False
133,False
134,False
135,False
136,False
137,False
138,False
139,False
140,True
141,False
142,True
143,False
144,False
145,True
146,False
147,False
148,False
149,False
150,True
151,False
152,False
153,True
154,True
155,True
156,True
157,False
158,True
159,True
160,True
161,False
162,False
163,False
164,False
165,False
166,False
167,False
168,False
169,False
170,False
171,False
172,False
173,False
174,False
175,False
176,False
177,False
178,True
179,False
180,False
181,False
182,False
183,True
184,False
185,False
186,True
187,True
188,True
189,False
190,True
191,True
192,True
193,False
194,True
195,True
196,True
197,False
198,True
199,True
200,True
201,False
202,False
203,False
204,False
205,True
206,True
207,False
208,False
209,False
210,False
211,False
212,True
213,True
214,False
215,False
216,False
217,False
218,True
219,True
220,False
221,False
222,False
223,False
224,False
225,False
226,False
227,False
228,False
229,False
230,False
231,False
232,False
233,False
234,False
235,False
236,False
237,False
238,False
239,False
240,False
241,False
242,False
243,False
244,False
245,False
246,False
247,False
248,False
249,False
250,True
251,True
252,False
253,True
254,False
255,False
256,False
257,False
258,False
259,False
260,False
261,False
