source,destination
43,101
15,30
55,185
4,9
45,129
44,109
25,50
44,118
5,10
61,198
12,25
22,44
47,162
11,23
29,59
46,139
46,148
13,26
43,94
19,39
45,131
44,111
3,6
18,37
36,73
52,179
59,194
2,4
20,40
9,19
26,53
47,155
49,174
10,20
43,87
46,141
6,13
43,96
27,54
45,124
44,104
16,33
34,69
50,175
45,133
44,113
56,188
37,74
0,0
57,189
23,47
41,83
43,89
7,14
43,98
47,169
45,126
44,106
45,135
44,115
30,61
51,178
14,28
32,64
21,43
1,3
42,84
43,91
39,78
45,128
28,57
44,108
12,24
48,172
35,71
47,164
19,38
45,121
55,186
46,150
45,130
5,11
26,52
49,173
33,67
47,157
17,34
47,166
53,182
46,143
45,123
34,68
56,187
46,152
40,81
45,132
3,7
24,48
60,196
41,82
10,21
47,159
47,168
31,62
54,183
38,77
45,125
46,145
43,100
45,134
4,8
37,75
51,177
58,192
44,117
21,42
61,197
1,2
8,17
47,161
11,22
29,58
46,138
47,170
46,147
43,93
28,56
45,127
43,102
15,31
44,110
18,36
36,72
59,193
25,51
32,65
44,119
35,70
9,18
42,85
47,154
22,45
47,163
46,140
43,86
45,120
6,12
39,79
46,149
13,27
43,95
44,103
16,32
44,112
52,180
33,66
2,5
20,41
47,156
23,46
47,165
53,181
46,142
43,88
45,122
46,151
40,80
43,97
27,55
50,176
44,105
44,114
30,60
60,195
0,1
47,158
17,35
57,190
47,167
38,76
43,90
46,144
7,15
43,99
46,153
44,107
58,191
24,49
45,136
44,116
8,16
48,171
14,29
47,160
46,137
31,63
54,184
46,146
43,92
