source,destination,type_pre_eff,type_eff_eff,label
14,0,True,True,False
14,13,True,True,True
0,14,True,True,False
0,13,True,True,False
13,14,True,True,True
13,0,True,True,True
13,4,True,True,True
4,14,True,True,True
4,0,True,True,False
14,4,True,True,True
0,4,True,True,False
13,5,True,True,False
14,5,True,True,False
5,14,True,True,False
5,0,True,True,False
0,5,True,True,False
13,6,True,True,True
6,14,True,True,True
6,0,True,True,False
14,6,True,True,True
0,6,True,True,False
13,7,True,True,False
14,7,True,True,False
0,7,True,True,False
7,14,True,True,True
7,0,True,True,False
13,8,True,True,True
8,14,True,True,True
8,0,True,True,False
14,8,True,True,True
0,8,True,True,False
13,9,True,True,True
14,9,True,True,True
9,14,True,True,True
9,0,True,True,False
0,9,True,True,False
13,10,True,True,False
0,10,True,True,False
14,10,True,True,True
10,0,True,True,False
10,14,True,True,True
13,15,True,True,True
14,15,True,True,False
15,14,True,True,False
15,0,True,True,True
0,15,True,True,True
13,11,True,True,False
14,11,True,True,True
11,14,True,True,True
11,0,True,True,False
0,11,True,True,False
13,16,True,True,True
16,14,True,True,False
16,0,True,True,False
14,16,True,True,False
0,16,True,True,False
13,12,True,True,True
14,12,True,True,True
12,14,True,True,True
12,0,True,True,False
0,12,True,True,False
4,13,True,True,True
4,5,True,True,False
5,4,True,True,False
4,6,True,True,False
6,4,True,True,False
4,7,True,True,True
7,4,True,True,False
4,8,True,True,False
8,4,True,True,True
4,9,True,True,False
9,4,True,True,True
4,10,True,True,True
10,4,True,True,True
4,15,True,True,False
15,4,True,True,False
4,11,True,True,True
11,4,True,True,True
4,16,True,True,True
16,4,True,True,True
4,12,True,True,True
12,4,True,True,True
5,13,True,True,True
6,5,True,True,False
5,6,True,True,False
7,5,True,True,True
5,7,True,True,True
8,5,True,True,False
5,8,True,True,False
9,5,True,True,False
5,9,True,True,False
10,5,True,True,False
5,10,True,True,False
15,5,True,True,False
5,15,True,True,True
11,5,True,True,True
5,11,True,True,False
16,5,True,True,True
5,16,True,True,True
12,5,True,True,False
5,12,True,True,True
6,13,True,True,True
6,7,True,True,True
7,6,True,True,True
8,6,True,True,False
6,8,True,True,True
6,9,True,True,True
9,6,True,True,False
6,10,True,True,True
10,6,True,True,True
6,15,True,True,False
15,6,True,True,False
6,11,True,True,True
11,6,True,True,True
6,16,True,True,False
16,6,True,True,False
6,12,True,True,True
12,6,True,True,True
7,13,True,True,True
8,7,True,True,True
7,8,True,True,True
9,7,True,True,True
7,9,True,True,True
10,7,True,True,False
7,10,True,True,False
15,7,True,True,False
7,15,True,True,False
11,7,True,True,True
7,11,True,True,True
16,7,True,True,False
7,16,True,True,False
12,7,True,True,False
7,12,True,True,True
8,13,True,True,True
8,9,True,True,False
9,8,True,True,True
8,10,True,True,True
10,8,True,True,True
8,15,True,True,False
15,8,True,True,False
8,11,True,True,True
11,8,True,True,True
8,16,True,True,True
16,8,True,True,False
8,12,True,True,True
12,8,True,True,True
9,13,True,True,True
9,10,True,True,True
10,9,True,True,True
9,15,True,True,False
15,9,True,True,False
9,11,True,True,True
11,9,True,True,True
9,16,True,True,False
16,9,True,True,False
9,12,True,True,True
12,9,True,True,True
10,13,True,True,True
15,10,True,True,False
10,15,True,True,False
11,10,True,True,True
10,11,True,True,True
16,10,True,True,False
10,16,True,True,False
12,10,True,True,True
10,12,True,True,True
15,13,True,True,False
11,15,True,True,False
15,11,True,True,True
16,15,True,True,True
15,16,True,True,True
15,12,True,True,True
12,15,True,True,True
11,13,True,True,False
16,11,True,True,False
11,16,True,True,False
11,12,True,True,True
12,11,True,True,True
16,13,True,True,True
16,12,True,True,False
12,16,True,True,True
12,13,True,True,True
14,1,True,True,True
1,14,True,True,True
1,13,True,True,False
13,1,True,True,False
4,1,True,True,False
1,4,True,True,False
1,5,True,True,False
5,1,True,True,False
6,1,True,True,False
1,6,True,True,False
1,7,True,True,False
7,1,True,True,False
8,1,True,True,False
1,8,True,True,False
1,9,True,True,False
9,1,True,True,False
1,10,True,True,True
10,1,True,True,True
15,1,True,True,False
1,15,True,True,False
11,1,True,True,True
1,11,True,True,True
1,16,True,True,False
