source,destination
15,30
44,100
4,9
25,50
5,10
12,25
22,44
49,117
11,23
29,59
13,26
19,39
50,118
3,6
18,37
36,73
2,4
20,40
9,19
26,53
45,103
10,20
43,87
6,13
44,95
47,112
27,54
16,33
34,69
37,74
0,0
51,121
23,47
41,83
43,89
7,14
44,97
30,61
14,28
32,64
48,115
21,43
1,3
42,84
43,91
44,99
39,78
28,57
12,24
46,111
49,116
35,71
19,38
44,101
5,11
26,52
33,67
45,105
17,34
44,94
34,68
40,81
3,7
51,120
24,48
41,82
10,21
45,107
31,62
44,96
47,113
38,77
4,8
37,75
21,42
1,2
8,17
11,22
29,58
45,109
43,93
28,56
15,31
46,110
18,36
36,72
25,51
32,65
35,70
9,18
42,85
45,102
22,45
43,86
6,12
39,79
13,27
16,32
50,119
33,66
2,5
20,41
45,104
23,46
43,88
40,80
27,55
30,60
0,1
48,114
45,106
17,35
38,76
43,90
7,15
44,98
24,49
8,16
14,29
45,108
31,63
43,92
