source,destination
69,175
52,104
15,30
4,9
55,130
25,50
5,10
56,147
12,25
63,162
22,44
11,23
29,59
60,156
67,171
50,100
13,26
19,39
55,132
3,6
18,37
36,73
56,140
56,149
2,4
20,40
9,19
26,53
58,152
10,20
43,87
6,13
27,54
16,33
34,69
55,134
65,166
37,74
56,142
0,0
23,47
41,83
53,112
61,159
44,88
7,14
55,136
30,61
48,97
56,144
62,160
68,173
14,28
32,64
21,43
1,3
59,155
42,84
53,114
69,174
54,122
39,78
55,129
28,57
46,93
55,138
66,169
49,98
56,146
12,24
35,71
53,107
67,170
53,116
19,38
54,124
55,131
57,150
56,139
5,11
56,148
63,163
26,52
33,67
64,164
53,109
60,157
17,34
50,101
54,117
54,126
34,68
51,102
40,81
3,7
56,141
24,48
58,153
41,82
47,95
53,111
10,21
61,158
54,119
31,62
38,77
65,167
48,96
4,8
37,75
68,172
21,42
1,2
45,91
8,17
59,154
53,113
11,22
29,58
44,89
54,121
28,56
46,92
52,105
15,31
66,168
18,36
36,72
25,51
32,65
35,70
53,106
9,18
42,85
22,45
53,115
54,123
43,86
6,12
39,79
13,27
16,32
49,99
55,133
33,66
2,5
20,41
53,108
23,46
54,125
57,151
40,80
27,55
55,135
30,60
56,143
0,1
64,165
47,94
53,110
17,35
54,118
38,76
54,127
51,103
7,15
55,128
55,137
24,49
56,145
62,161
45,90
8,16
14,29
54,120
31,63
