source,destination,type_pre_eff,type_eff_eff,label
9,25,1,1,1
16,25,1,0,1
16,24,1,0,0
10,24,1,1,0
16,23,1,0,1
11,23,1,1,1
15,22,1,0,1
6,22,1,1,1
15,21,1,0,1
7,21,1,1,1
2,20,1,1,0
14,20,1,0,0
14,19,1,0,1
3,19,1,1,1
4,18,1,1,1
14,18,1,0,1
1,17,1,1,0
13,17,1,0,0
9,12,1,1,1
12,9,1,1,1
10,12,1,1,0
12,10,1,1,0
11,12,1,1,1
12,11,1,1,1
6,8,1,1,1
8,6,1,1,1
8,7,1,1,1
7,8,1,1,1
2,5,1,1,0
5,2,1,1,0
3,5,1,1,1
5,3,1,1,1
4,5,1,1,1
5,4,1,1,1
1,0,1,1,0
0,1,1,1,0
12,25,1,1,1
25,9,0,1,1
25,12,0,1,1
12,24,1,1,0
24,12,0,1,0
24,10,0,1,0
12,23,1,1,1
23,11,0,1,1
23,12,0,1,1
8,22,1,1,1
22,8,0,1,1
22,6,0,1,1
8,21,1,1,1
21,8,0,1,1
21,7,0,1,1
20,2,0,1,0
20,5,0,1,0
5,20,1,1,0
19,3,0,1,1
19,5,0,1,1
5,19,1,1,1
18,4,0,1,1
18,5,0,1,1
5,18,1,1,1
0,17,1,1,0
17,1,0,1,0
17,0,0,1,0
25,27,1,0,1
9,27,1,0,1
16,27,1,0,1
10,27,1,0,0
24,27,1,0,0
23,27,1,0,1
11,27,1,0,1
16,26,1,0,1
25,26,1,0,1
9,26,1,0,1
23,26,1,0,1
11,26,1,0,1
15,27,1,0,1
22,27,1,0,1
6,27,1,0,1
7,27,1,0,1
21,27,1,0,1
15,26,1,0,1
22,26,1,0,1
6,26,1,0,1
7,26,1,0,1
21,26,1,0,1
3,27,1,0,1
19,27,1,0,1
14,27,1,0,1
4,27,1,0,1
18,27,1,0,1
20,26,1,0,0
2,26,1,0,0
14,26,1,0,1
19,26,1,0,1
3,26,1,0,1
4,26,1,0,1
18,26,1,0,1
1,27,1,0,0
17,27,1,0,0
13,27,1,0,0
