source,destination
52,104
15,30
59,119
69,184
4,9
81,213
25,50
5,10
12,25
68,176
65,134
22,44
11,23
29,59
67,162
66,142
71,193
75,200
50,100
66,151
13,26
19,39
72,194
79,209
69,186
3,6
18,37
36,73
82,214
78,207
57,114
2,4
20,40
9,19
26,53
65,136
86,223
67,164
63,127
10,20
43,87
66,144
6,13
66,153
85,221
89,228
64,128
69,179
27,54
16,33
34,69
69,188
37,74
0,0
68,171
77,204
54,108
65,138
67,157
23,47
41,83
76,202
83,217
66,146
44,88
62,124
7,14
58,117
69,181
73,197
61,122
30,61
48,97
90,231
68,173
14,28
32,64
65,131
21,43
74,198
1,3
80,211
67,159
42,84
66,148
55,111
59,118
39,78
28,57
46,93
81,212
70,191
88,227
49,98
68,166
12,24
68,175
67,161
35,71
53,107
56,112
19,38
79,208
60,121
5,11
68,168
68,177
26,52
33,67
67,154
86,222
75,201
67,163
17,34
50,101
72,195
34,68
51,102
40,81
3,7
82,215
68,170
24,48
57,115
84,218
67,156
41,82
47,95
67,165
10,21
89,229
65,140
31,62
64,129
38,77
73,196
91,232
48,96
69,183
4,8
37,75
68,172
77,205
21,42
1,2
45,91
67,158
8,17
80,210
87,225
65,133
55,110
11,22
29,58
44,89
62,125
71,192
66,150
28,56
46,92
52,105
88,226
15,31
69,185
18,36
36,72
68,174
25,51
32,65
78,206
67,160
35,70
53,106
9,18
42,85
65,135
22,45
63,126
66,143
43,86
6,12
39,79
66,152
13,27
85,220
69,178
60,120
16,32
49,99
68,167
69,187
33,66
2,5
20,41
65,137
23,46
56,113
83,216
66,145
40,80
58,116
69,180
27,55
69,189
68,169
30,60
90,230
0,1
67,155
47,94
65,130
54,109
17,35
65,139
76,203
66,147
38,76
51,103
7,15
69,182
61,123
24,49
70,190
84,219
45,90
8,16
87,224
14,29
65,132
74,199
65,141
31,63
66,149
91,233
