source,destination
89,178
98,211
52,104
15,30
59,119
4,9
99,228
25,50
93,187
5,10
12,25
77,154
22,44
66,133
11,23
29,59
50,100
83,167
13,26
98,204
19,39
98,213
67,134
99,221
73,147
3,6
18,37
36,73
99,230
101,236
57,114
90,181
2,4
20,40
9,19
26,53
74,148
63,127
10,20
43,87
80,161
6,13
98,206
64,128
97,195
27,54
71,143
16,33
34,69
99,223
81,162
99,232
37,74
70,141
0,0
88,177
54,108
78,157
103,241
23,47
41,83
98,199
44,88
62,124
7,14
58,117
95,191
98,208
99,216
61,122
79,158
99,225
85,171
30,61
48,97
69,138
14,28
32,64
65,131
21,43
1,3
68,136
86,172
42,84
75,151
98,201
55,111
104,242
98,210
59,118
76,152
39,78
72,145
99,218
28,57
46,93
99,227
93,186
49,98
82,165
12,24
66,132
84,168
35,71
53,107
98,203
56,112
89,179
19,38
98,212
99,220
73,146
91,182
99,229
60,121
5,11
26,52
77,155
33,67
80,160
98,196
87,175
17,34
50,101
98,205
98,214
71,142
34,68
51,102
99,222
40,81
102,239
3,7
99,231
94,189
24,48
57,115
78,156
96,192
41,82
103,240
47,95
98,198
10,21
98,207
31,62
64,129
100,235
38,77
99,215
99,224
85,170
48,96
92,185
4,8
37,75
99,233
86,173
21,42
1,2
45,91
8,17
98,200
55,110
11,22
29,58
44,89
62,125
98,209
83,166
99,217
28,56
46,92
52,105
99,226
15,31
18,36
36,72
69,139
25,51
32,65
90,180
35,70
53,106
9,18
42,85
104,243
22,45
98,202
63,126
43,86
76,153
6,12
39,79
99,219
13,27
97,194
60,120
16,32
49,99
67,135
70,140
88,176
33,66
84,169
101,237
2,5
20,41
87,174
23,46
56,113
74,149
95,190
102,238
40,80
58,116
91,183
27,55
94,188
30,60
81,163
0,1
47,94
65,130
98,197
54,109
17,35
75,150
100,234
38,76
51,103
7,15
92,184
72,144
61,123
79,159
24,49
82,164
45,90
96,193
8,16
14,29
68,137
31,63
