source,destination
6,18
44,100
58,129
30,73
48,109
14,40
32,76
21,55
42,96
6,20
55,123
39,90
28,69
46,105
2,4
49,110
12,36
45,103
29,70
35,83
53,119
56,124
19,50
52,117
3,8
0,0
5,14
36,84
26,64
33,79
43,98
17,46
50,113
7,23
34,80
51,114
40,93
5,16
24,60
57,127
1,3
8,27
41,94
47,107
10,33
31,74
38,89
4,11
48,108
37,87
21,54
8,29
55,122
11,34
44,101
6,22
28,68
46,104
15,43
18,48
25,63
32,77
2,6
35,82
53,118
9,30
42,97
22,57
3,7
39,91
13,39
5,13
16,44
49,111
12,37
33,78
20,53
23,58
56,125
19,51
3,9
7,25
40,92
58,128
27,67
1,2
30,72
26,65
8,26
47,106
10,32
54,121
17,47
6,19
38,88
51,115
4,10
24,61
45,102
8,28
14,41
31,75
6,21
4,12
52,116
15,42
25,62
2,5
22,56
11,35
29,71
50,112
13,38
0,1
5,15
18,49
36,85
57,126
20,52
9,31
43,99
7,24
27,66
16,45
34,81
41,95
5,17
37,86
54,120
23,59
