source,destination,type_pre_eff,type_eff_eff,label
4,16,True,True,True
4,5,True,True,True
16,4,True,True,False
16,5,True,True,True
5,4,True,True,True
5,16,True,True,True
4,6,True,True,False
6,16,True,True,False
6,5,True,True,True
16,6,True,True,False
5,6,True,True,True
4,12,True,True,True
12,5,True,True,True
12,16,True,True,True
5,12,True,True,True
16,12,True,True,True
4,7,True,True,False
16,7,True,True,False
7,16,True,True,False
7,5,True,True,False
5,7,True,True,False
4,8,True,True,False
8,16,True,True,False
8,5,True,True,False
16,8,True,True,False
5,8,True,True,False
4,13,True,True,False
16,13,True,True,False
5,13,True,True,False
13,16,True,True,False
13,5,True,True,False
4,14,True,True,False
14,16,True,True,False
14,5,True,True,False
16,14,True,True,False
5,14,True,True,False
4,9,True,True,False
9,5,True,True,False
9,16,True,True,False
5,9,True,True,False
16,9,True,True,False
4,10,True,True,True
10,5,True,True,True
10,16,True,True,True
5,10,True,True,True
16,10,True,True,True
4,15,True,True,False
16,15,True,True,False
15,16,True,True,False
15,5,True,True,False
5,15,True,True,False
4,11,True,True,True
16,11,True,True,True
11,16,True,True,True
11,5,True,True,True
5,11,True,True,True
6,4,True,True,False
6,12,True,True,True
12,6,True,True,False
6,7,True,True,True
7,6,True,True,False
8,6,True,True,False
6,8,True,True,True
6,13,True,True,True
13,6,True,True,False
14,6,True,True,False
6,14,True,True,False
6,9,True,True,False
9,6,True,True,False
6,10,True,True,False
10,6,True,True,True
6,15,True,True,True
15,6,True,True,False
6,11,True,True,False
11,6,True,True,False
12,4,True,True,False
7,12,True,True,True
12,7,True,True,True
8,12,True,True,True
12,8,True,True,True
12,13,True,True,True
13,12,True,True,True
14,12,True,True,True
12,14,True,True,True
9,12,True,True,True
12,9,True,True,True
10,12,True,True,True
12,10,True,True,True
15,12,True,True,True
12,15,True,True,True
11,12,True,True,True
12,11,True,True,True
7,4,True,True,False
8,7,True,True,True
7,8,True,True,True
7,13,True,True,True
13,7,True,True,True
14,7,True,True,False
7,14,True,True,True
9,7,True,True,False
7,9,True,True,True
10,7,True,True,False
7,10,True,True,False
15,7,True,True,False
7,15,True,True,False
11,7,True,True,False
7,11,True,True,False
8,4,True,True,False
8,13,True,True,True
13,8,True,True,True
14,8,True,True,False
8,14,True,True,False
8,9,True,True,True
9,8,True,True,False
8,10,True,True,True
10,8,True,True,False
8,15,True,True,True
15,8,True,True,True
8,11,True,True,False
11,8,True,True,False
13,4,True,True,False
14,13,True,True,True
13,14,True,True,True
9,13,True,True,True
13,9,True,True,True
10,13,True,True,False
13,10,True,True,False
15,13,True,True,True
13,15,True,True,True
11,13,True,True,True
13,11,True,True,True
14,4,True,True,False
14,9,True,True,False
9,14,True,True,False
14,10,True,True,False
10,14,True,True,False
14,15,True,True,True
15,14,True,True,False
14,11,True,True,False
11,14,True,True,True
9,4,True,True,False
9,10,True,True,True
10,9,True,True,True
9,15,True,True,True
15,9,True,True,False
9,11,True,True,False
11,9,True,True,False
10,4,True,True,True
15,10,True,True,False
10,15,True,True,False
11,10,True,True,True
10,11,True,True,True
15,4,True,True,False
11,15,True,True,False
15,11,True,True,True
11,4,True,True,False
4,17,True,True,True
17,4,True,True,True
17,5,True,True,False
5,17,True,True,True
17,6,True,True,False
6,17,True,True,False
12,17,True,True,False
17,12,True,True,False
17,7,True,True,False
7,17,True,True,False
17,8,True,True,False
8,17,True,True,False
17,13,True,True,False
13,17,True,True,False
17,14,True,True,False
14,17,True,True,False
17,9,True,True,False
9,17,True,True,False
10,17,True,True,True
17,10,True,True,True
17,15,True,True,False
15,17,True,True,False
17,11,True,True,False
11,17,True,True,False
6,18,True,True,True
4,18,True,True,False
18,4,True,True,False
18,5,True,True,False
5,18,True,True,False
18,6,True,True,False
18,12,True,True,True
12,18,True,True,True
18,7,True,True,True
7,18,True,True,True
18,8,True,True,True
8,18,True,True,True
18,13,True,True,True
13,18,True,True,True
18,14,True,True,False
14,18,True,True,False
9,18,True,True,False
18,9,True,True,False
18,10,True,True,False
10,18,True,True,False
15,18,True,True,True
18,15,True,True,True
18,11,True,True,False
11,18,True,True,False
12,0,True,True,True
4,0,True,True,False
0,4,True,True,False
0,5,True,True,False
5,0,True,True,False
0,6,True,True,False
6,0,True,True,False
0,12,True,True,True
0,7,True,True,False
7,0,True,True,False
0,8,True,True,False
8,0,True,True,False
0,13,True,True,True
13,0,True,True,True
0,14,True,True,False
14,0,True,True,False
0,9,True,True,False
9,0,True,True,False
10,0,True,True,False
0,10,True,True,False
0,15,True,True,False
15,0,True,True,False
0,11,True,True,False
11,0,True,True,False
7,19,True,True,True
4,19,True,True,False
19,4,True,True,False
19,5,True,True,False
5,19,True,True,False
19,6,True,True,False
6,19,True,True,False
