0:calibrate rover0 camera1 objective0 waypoint0
1:calibrate rover0 camera1 objective0 waypoint1
2:calibrate rover0 camera1 objective0 waypoint3
3:calibrate rover0 camera4 objective1 waypoint1
4:calibrate rover0 camera4 objective1 waypoint4
5:calibrate rover1 camera3 objective1 waypoint1
6:calibrate rover1 camera3 objective1 waypoint4
7:calibrate rover2 camera5 objective2 waypoint3
8:calibrate rover3 camera0 objective2 waypoint3
9:calibrate rover3 camera2 objective2 waypoint3
10:communicate_image_data rover0 general objective0 low_res waypoint0 waypoint4
11:communicate_image_data rover0 general objective0 low_res waypoint1 waypoint4
12:communicate_image_data rover0 general objective0 low_res waypoint2 waypoint4
13:communicate_image_data rover0 general objective0 low_res waypoint3 waypoint4
14:communicate_image_data rover0 general objective1 low_res waypoint0 waypoint4
15:communicate_image_data rover0 general objective1 low_res waypoint1 waypoint4
16:communicate_image_data rover0 general objective1 low_res waypoint2 waypoint4
17:communicate_image_data rover0 general objective1 low_res waypoint3 waypoint4
18:communicate_image_data rover0 general objective2 low_res waypoint0 waypoint4
19:communicate_image_data rover0 general objective2 low_res waypoint1 waypoint4
20:communicate_image_data rover0 general objective2 low_res waypoint2 waypoint4
21:communicate_image_data rover0 general objective2 low_res waypoint3 waypoint4
22:communicate_image_data rover1 general objective0 colour waypoint0 waypoint4
23:communicate_image_data rover1 general objective0 colour waypoint1 waypoint4
24:communicate_image_data rover1 general objective0 colour waypoint2 waypoint4
25:communicate_image_data rover1 general objective0 colour waypoint3 waypoint4
26:communicate_image_data rover1 general objective0 high_res waypoint0 waypoint4
27:communicate_image_data rover1 general objective0 high_res waypoint1 waypoint4
28:communicate_image_data rover1 general objective0 high_res waypoint2 waypoint4
29:communicate_image_data rover1 general objective0 high_res waypoint3 waypoint4
30:communicate_image_data rover1 general objective1 colour waypoint0 waypoint4
31:communicate_image_data rover1 general objective1 colour waypoint1 waypoint4
32:communicate_image_data rover1 general objective1 colour waypoint2 waypoint4
33:communicate_image_data rover1 general objective1 colour waypoint3 waypoint4
34:communicate_image_data rover1 general objective1 high_res waypoint0 waypoint4
35:communicate_image_data rover1 general objective1 high_res waypoint1 waypoint4
36:communicate_image_data rover1 general objective1 high_res waypoint2 waypoint4
37:communicate_image_data rover1 general objective1 high_res waypoint3 waypoint4
38:communicate_image_data rover1 general objective2 colour waypoint0 waypoint4
39:communicate_image_data rover1 general objective2 colour waypoint1 waypoint4
40:communicate_image_data rover1 general objective2 colour waypoint2 waypoint4
41:communicate_image_data rover1 general objective2 colour waypoint3 waypoint4
42:communicate_image_data rover1 general objective2 high_res waypoint0 waypoint4
43:communicate_image_data rover1 general objective2 high_res waypoint1 waypoint4
44:communicate_image_data rover1 general objective2 high_res waypoint2 waypoint4
45:communicate_image_data rover1 general objective2 high_res waypoint3 waypoint4
46:communicate_image_data rover2 general objective0 low_res waypoint0 waypoint4
47:communicate_image_data rover2 general objective0 low_res waypoint1 waypoint4
48:communicate_image_data rover2 general objective0 low_res waypoint2 waypoint4
49:communicate_image_data rover2 general objective0 low_res waypoint3 waypoint4
50:communicate_image_data rover2 general objective1 low_res waypoint0 waypoint4
51:communicate_image_data rover2 general objective1 low_res waypoint1 waypoint4
52:communicate_image_data rover2 general objective1 low_res waypoint2 waypoint4
53:communicate_image_data rover2 general objective1 low_res waypoint3 waypoint4
54:communicate_image_data rover2 general objective2 low_res waypoint0 waypoint4
55:communicate_image_data rover2 general objective2 low_res waypoint1 waypoint4
56:communicate_image_data rover2 general objective2 low_res waypoint2 waypoint4
57:communicate_image_data rover2 general objective2 low_res waypoint3 waypoint4
58:communicate_image_data rover3 general objective0 colour waypoint0 waypoint4
59:communicate_image_data rover3 general objective0 colour waypoint1 waypoint4
60:communicate_image_data rover3 general objective0 colour waypoint2 waypoint4
61:communicate_image_data rover3 general objective0 colour waypoint3 waypoint4
62:communicate_image_data rover3 general objective0 high_res waypoint0 waypoint4
63:communicate_image_data rover3 general objective0 high_res waypoint1 waypoint4
64:communicate_image_data rover3 general objective0 high_res waypoint2 waypoint4
65:communicate_image_data rover3 general objective0 high_res waypoint3 waypoint4
66:communicate_image_data rover3 general objective0 low_res waypoint0 waypoint4
67:communicate_image_data rover3 general objective0 low_res waypoint1 waypoint4
68:communicate_image_data rover3 general objective0 low_res waypoint2 waypoint4
69:communicate_image_data rover3 general objective0 low_res waypoint3 waypoint4
70:communicate_image_data rover3 general objective1 colour waypoint0 waypoint4
71:communicate_image_data rover3 general objective1 colour waypoint1 waypoint4
72:communicate_image_data rover3 general objective1 colour waypoint2 waypoint4
73:communicate_image_data rover3 general objective1 colour waypoint3 waypoint4
74:communicate_image_data rover3 general objective1 high_res waypoint0 waypoint4
75:communicate_image_data rover3 general objective1 high_res waypoint1 waypoint4
76:communicate_image_data rover3 general objective1 high_res waypoint2 waypoint4
77:communicate_image_data rover3 general objective1 high_res waypoint3 waypoint4
78:communicate_image_data rover3 general objective1 low_res waypoint0 waypoint4
79:communicate_image_data rover3 general objective1 low_res waypoint1 waypoint4
