source,destination
52,104
15,30
59,119
4,9
59,128
25,50
5,10
12,25
22,44
11,23
29,59
50,100
66,151
13,26
19,39
59,121
3,6
18,37
36,73
57,114
2,4
20,40
9,19
26,53
10,20
43,87
6,13
27,54
59,123
16,33
34,69
64,146
37,74
0,0
60,133
54,108
23,47
41,83
44,88
7,14
58,117
59,125
62,142
30,61
48,97
60,135
14,28
32,64
21,43
1,3
42,84
55,111
59,118
39,78
28,57
46,93
59,127
49,98
12,24
60,137
35,71
53,107
56,112
19,38
59,120
63,145
5,11
60,130
26,52
60,139
33,67
17,34
50,101
34,68
51,102
40,81
3,7
24,48
57,115
60,132
61,140
41,82
47,95
10,21
31,62
65,149
38,77
48,96
4,8
37,75
60,134
21,42
1,2
45,91
8,17
55,110
11,22
29,58
44,89
66,150
28,56
46,92
52,105
15,31
18,36
36,72
60,136
25,51
32,65
35,70
53,106
9,18
42,85
22,45
43,86
6,12
39,79
13,27
63,144
59,122
16,32
49,99
60,129
60,138
33,66
2,5
20,41
23,46
56,113
40,80
58,116
27,55
59,124
60,131
30,60
64,147
0,1
47,94
54,109
17,35
65,148
38,76
51,103
7,15
59,126
62,143
24,49
45,90
61,141
8,16
14,29
31,63
