source,destination
38,87
15,30
4,9
43,110
50,125
25,50
5,10
39,97
37,79
12,25
40,105
22,44
11,23
29,59
57,139
13,26
19,39
41,106
47,119
3,6
18,37
36,73
39,90
37,81
40,98
2,4
20,40
9,19
26,53
48,120
10,20
6,13
38,82
27,54
16,33
34,69
55,134
44,113
39,92
37,74
0,0
40,100
46,116
23,47
7,14
53,130
42,109
30,61
39,94
37,76
40,102
14,28
32,64
21,43
1,3
49,123
28,57
38,89
56,137
39,96
37,78
12,24
40,104
35,71
19,38
47,118
54,133
5,11
37,80
51,127
26,52
33,67
17,34
45,114
34,68
38,84
3,7
39,91
24,48
40,99
52,128
10,21
31,62
38,86
4,8
37,75
50,124
40,101
21,42
1,2
8,17
11,22
29,58
57,138
28,56
38,88
15,31
43,111
18,36
36,72
40,103
25,51
32,65
35,70
9,18
22,45
6,12
54,132
13,27
41,107
16,32
44,112
51,126
33,66
2,5
20,41
48,121
23,46
38,83
27,55
42,108
55,135
30,60
39,93
0,1
46,117
17,35
49,122
45,115
7,15
38,85
53,131
24,49
56,136
39,95
52,129
37,77
8,16
14,29
31,63
