source,destination
72,192
52,104
15,30
59,119
4,9
64,142
25,50
64,151
5,10
12,25
22,44
68,185
11,23
29,59
50,100
13,26
19,39
69,186
65,164
3,6
18,37
36,73
64,144
64,153
57,114
2,4
20,40
66,181
9,19
26,53
76,200
63,127
10,20
43,87
6,13
67,182
27,54
73,195
16,33
34,69
65,166
64,146
37,74
0,0
74,196
54,108
23,47
41,83
44,88
62,124
7,14
58,117
65,159
61,122
70,189
30,61
48,97
64,148
66,176
14,28
32,64
21,43
1,3
42,84
55,111
59,118
39,78
63,134
28,57
46,93
64,141
65,161
64,150
66,169
49,98
12,24
66,178
68,184
75,199
35,71
53,107
56,112
19,38
72,193
65,154
63,136
65,163
64,143
60,121
5,11
66,171
66,180
26,52
33,67
17,34
50,101
63,129
73,194
65,156
34,68
51,102
63,138
40,81
65,165
3,7
66,173
24,48
57,115
77,203
41,82
47,95
10,21
71,190
31,62
63,131
38,77
65,158
65,167
48,96
4,8
37,75
66,175
21,42
1,2
45,91
8,17
55,110
11,22
29,58
44,89
62,125
63,133
28,56
46,92
65,160
52,105
15,31
66,168
66,177
18,36
36,72
25,51
32,65
64,152
75,198
35,70
53,106
9,18
42,85
22,45
63,126
43,86
6,12
39,79
63,135
13,27
65,162
60,120
16,32
49,99
66,170
69,187
64,145
66,179
33,66
2,5
20,41
23,46
56,113
76,201
63,128
65,155
63,137
40,80
58,116
67,183
27,55
66,172
70,188
77,202
30,60
64,147
0,1
47,94
74,197
54,109
17,35
63,130
38,76
65,157
51,103
63,139
7,15
61,123
64,140
24,49
66,174
64,149
45,90
8,16
14,29
71,191
31,63
63,132
