source,destination
15,30
4,9
28,58
25,50
28,67
5,10
12,25
30,82
22,44
11,23
13,26
19,39
28,60
3,6
18,37
2,4
20,40
9,19
26,53
10,20
29,70
32,87
6,13
27,54
16,33
28,62
0,0
23,47
33,88
7,14
28,64
14,28
21,43
1,3
29,77
28,57
28,66
12,24
19,38
29,79
28,59
28,68
31,85
5,11
26,52
17,34
29,72
29,81
28,61
3,7
24,48
10,21
29,74
28,63
4,8
21,42
1,2
8,17
11,22
33,89
29,76
28,56
15,31
18,36
25,51
9,18
30,83
22,45
29,69
32,86
6,12
13,27
29,78
31,84
16,32
2,5
20,41
23,46
29,71
29,80
27,55
0,1
17,35
29,73
7,15
24,49
28,65
8,16
14,29
29,75
